label	text	rationale
ad hominem	На конференции обсуждали вопросы этики в бизнесе. Выступающий известен своей корыстностью и склонностью ставить личную выгоду выше принципов, следовательно его аргументы об этике неискренни и не заслуживают доверия. После этого внимание сместилось на его репутацию.	Выступающий известен своей корыстностью и склонностью ставить личную выгоду выше принципов, следовательно его аргументы об этике неискренни и не заслуживают доверия
fallacy of extension	— Я считаю, что нужно усилить контроль за выбросами заводов, чтобы снизить загрязнение воздуха в крупных городах; это не закрытие промышленности, а модернизация. Многие страны уже внедряют фильтры и технологии очистки, и это работает. — Значит, вы хотите закрыть все заводы и оставить людей без работы ради чистого воздуха любой ценой? Вы предлагаете разрушить экономику, остановить производство и вернуть нас в доиндустриальную эпоху? По вашей логике, лучше пусть все будут без дохода, чем появится хоть один дымящийся завод. Это путь к бедности и развалу страны!	нужно усилить контроль за выбросами заводов, чтобы снизить загрязнение воздуха в крупных городах[SEP]Значит, вы хотите закрыть все заводы и оставить людей без работы ради чистого воздуха любой ценой
fallacy of extension	— Я думаю, что стоит внимательнее относиться к психическому здоровью сотрудников и при необходимости давать им возможность брать короткие перерывы. Это повышает эффективность. давать сотрудникам возможность коротких перерывов для поддержания психического здоровья — Значит, вы хотите, чтобы люди постоянно отдыхали вместо работы? вы предлагаете превратить рабочий процесс в бесконечные перерывы и безделье Тогда никто не будет выполнять задачи!	давать сотрудникам возможность коротких перерывов для поддержания психического здоровья[SEP]вы предлагаете превратить рабочий процесс в бесконечные перерывы и безделье
equivocation	Я давно думаю о том, как правильно распоряжаться своим долгом. Человек обязан выполнять свой долг перед семьёй, поддерживать близких, помогать родителям, не бросать друзей в трудную минуту. Это основа нормальной жизни, без этого общество развалится. Долг нужно обязательно возвращать, иначе ты поступаешь нечестно и безответственно. Значит, любой мой долг должен быть возвращён немедленно и без вопросов. Поэтому я считаю, что брать кредиты — это всегда правильно, ведь их возвращение делает человека морально лучше и укрепляет его характер.	Долг нужно обязательно возвращать, иначе ты поступаешь нечестно и безответственно. Значит, любой мой долг должен быть возвращён немедленно и без вопросов.
ad populum	Он не стал читать малоизвестную книгу. Её почти никто не покупает и она не входит в популярные списки, значит, она не стоит внимания. Вместо этого он выбрал бестселлер.	Её почти никто не покупает и она не входит в популярные списки, значит, она не стоит внимания
ad hominem	— Нужно ограничить рекламу азартных игр. — Вы просто пытаетесь скрыть собственные прошлые ошибки, связанные с зависимостью, поэтому ваши аргументы предвзяты и не заслуживают доверия. Это личная история, а не политика.	Вы просто пытаетесь скрыть собственные прошлые ошибки, связанные с зависимостью, поэтому ваши аргументы предвзяты и не заслуживают доверия
false dilemma	В сфере образования назрел кризис качества знаний, и решения больше откладывать нельзя. Есть только один правильный путь — полностью перейти на стандартизированные тесты, тогда оценка станет прозрачной и понятной. Сейчас учителя используют разные подходы, и это вызывает недоверие. Родители хотят ясных критериев, а университеты — сопоставимых результатов. иначе система окончательно потеряет объективность. Нельзя оставлять всё как есть, потому что это ведёт к размыванию стандартов и снижению требований к ученикам.	Есть только один правильный путь — полностью перейти на стандартизированные тесты,[SEP]иначе система окончательно потеряет объективность.
false dilemma	На встрече с инвесторами руководитель заявил: Либо мы сокращаем половину сотрудников, либо компания погибнет. Другого пути нет. Идеи о перераспределении ресурсов не рассматривались.	Либо мы сокращаем половину сотрудников, либо компания погибнет. Другого пути нет.
false dilemma	В системе образования назрели серьёзные изменения, и я убеждён, что есть только один способ сохранить качество обучения. Университеты сталкиваются с разным уровнем подготовки абитуриентов, преподаватели жалуются на разрыв в базовых знаниях, а работодатели недовольны выпускниками. либо мы полностью стандартизируем учебные программы и вводим единые экзамены по всем дисциплинам, чтобы каждый студент соответствовал чётким критериям. Это позволит сравнивать результаты и повысить прозрачность оценки. При этом индивидуальные траектории обучения выглядят привлекательно, но их сложно масштабировать и контролировать. либо образование окончательно теряет единые ориентиры и превращается в набор разрозненных курсов без гарантии качества. В итоге диплом перестаёт быть показателем реальных знаний.	есть только один способ сохранить качество обучения[SEP]либо мы полностью стандартизируем учебные программы и вводим единые экзамены по всем дисциплинам[SEP]либо образование окончательно теряет единые ориентиры и превращается в набор разрозненных курсов без гарантии качества
ad hominem	— Я предлагаю сократить рабочую неделю до четырёх дней для повышения продуктивности. — Ты сам известен как ленивый и безответственный сотрудник, значит твои доводы о пользе сокращённой недели несостоятельны. Давай лучше обсудим реальные данные.	Ты сам известен как ленивый и безответственный сотрудник, значит твои доводы о пользе сокращённой недели несостоятельны
fallacy of credibility	Один инвестор утверждает, что вложения в стартапы могут быть рискованными и требует тщательного анализа. Он приводит примеры провалов и статистику выживаемости компаний. В ответ ему говорят: инвестировать в стартапы безопасно и выгодно, ведь это утверждает известный предприниматель, который построил успешную технологическую империю и считается авторитетом. Этот бизнесмен регулярно делится своими взглядами на инвестиции и утверждает, что риск оправдан. Его успех рассматривается как доказательство правильности его советов. Поэтому многие считают, что достаточно следовать его мнению, не вдаваясь в детали конкретных проектов.	инвестировать в стартапы безопасно и выгодно[SEP]который построил успешную технологическую империю и считается авторитетом
fallacy of credibility	— Я изучил исследования по дистанционному обучению, и они показывают, что эффективность сильно зависит от возраста учеников. — Ты не педагог и не имеешь диплома в области образования, поэтому твои выводы не имеют значения, даже если ты цитируешь научные статьи. Без официального педагогического статуса нельзя делать выводы о качестве обучения. Оппонент считает, что отсутствие формального образования автоматически обесценивает любые аргументы, независимо от их содержания.	Ты не педагог и не имеешь диплома в области образования, поэтому твои выводы не имеют значения[SEP]Без официального педагогического статуса нельзя делать выводы о качестве обучения
fallacy of credibility	Вы критикуете качество журналистских материалов, анализируете источники и указываете на ошибки, но ваша критика не имеет веса, потому что вы не имеете профессионального образования в журналистике и не работали в СМИ. Без опыта в редакции невозможно понять, как создаются новости и какие стандарты применяются. У вас нет практики проверки информации, нет навыков работы с источниками и нет редакторского опыта. Даже если ваши замечания выглядят логичными, отсутствие профессиональной подготовки делает их несостоятельными. Оценивать журналистику должны только профессиональные журналисты.	ваша критика не имеет веса[SEP]вы не имеете профессионального образования в журналистике и не работали в СМИ
false causality	После покупки нового кресла у меня перестала болеть спина, хотя раньше это было частой проблемой. Я сразу почувствовал разницу. Если боль исчезла после смены кресла, значит именно оно стало причиной улучшения здоровья спины. Теперь рекомендую его всем.	Если боль исчезла после смены кресла, значит именно оно стало причиной улучшения здоровья спины
false dilemma	В вопросе городской инфраструктуры обсуждают транспорт. Города сталкиваются с пробками и загрязнением воздуха. При этом утверждается: либо полностью запретить личные автомобили в центре города, чтобы снизить нагрузку. Это должно улучшить экологию и трафик. либо город окончательно утонет в пробках и станет непригодным для жизни. В таком подходе альтернативные решения не получают внимания.	либо полностью запретить личные автомобили в центре города,[SEP]либо город окончательно утонет в пробках и станет непригодным для жизни.
equivocation	Я всегда считал, что в жизни важно держать мир в семье: не ссориться, договариваться, искать компромиссы даже в сложных ситуациях. Это создаёт спокойную атмосферу и помогает всем чувствовать себя увереннее. Если в доме есть мир, значит, всё вокруг находится в мире, а мир должен быть единым и гармоничным. Поэтому любые конфликты в мире — это просто недоразумения, которые не требуют серьёзного вмешательства. Вот почему я уверен, что даже международные споры лучше игнорировать: если у меня дома мир, значит и в целом всё уже уравновешено.	Если в доме есть мир, значит, всё вокруг находится в мире, а мир должен быть единым и гармоничным. Поэтому любые конфликты в мире — это просто недоразумения, которые не требуют серьёзного вмешательства.
fallacy of extension	— Я думаю, что детям полезно давать карманные деньги с объяснением, как ими разумно распоряжаться и планировать расходы. Это помогает формировать финансовую грамотность и ответственность с раннего возраста. — Значит, вы хотите превратить детей в одержимых деньгами циников, которые думают только о выгоде? Прекрасно! Давайте с детства учить их считать каждую копейку, забыть про дружбу, щедрость и радость! Пусть они видят во всём только финансовую выгоду и растут как маленькие банкиры без души. По вашей логике, детство должно исчезнуть, уступив место холодным расчётам и постоянной экономии!	детям полезно давать карманные деньги с объяснением, как ими разумно распоряжаться и планировать расходы[SEP]вы хотите превратить детей в одержимых деньгами циников, которые думают только о выгоде
fallacy of credibility	В обсуждении научной теории один участник заявил, что новая гипотеза о происхождении Вселенной неверна. Эту теорию нельзя воспринимать всерьёз, потому что её автор не является профессором и не имеет докторской степени, а значит его выводы сомнительны. Он работает в небольшой лаборатории и не публиковался в ведущих журналах. Без признанного академического статуса его идеи не заслуживают доверия, независимо от содержания аргументов. Даже если расчёты выглядят логично, отсутствие официальных регалий делает их недостоверными. Настоящие научные открытия, по его мнению, могут исходить только от признанных учёных с высоким статусом.	Эту теорию нельзя воспринимать всерьёз, потому что её автор не является профессором и не имеет докторской степени[SEP]Без признанного академического статуса его идеи не заслуживают доверия
ad populum	На родительском собрании: почти все семьи выбирают частные школы следовательно  следовательно, это лучшее образование. Нам тоже стоит перевести ребёнка.	почти все семьи выбирают частные школы следовательно  следовательно, это лучшее образование
false causality	В городе открыли несколько новых кофеен, и вскоре увеличилось число туристов. Местные власти обсуждают причины этого роста. Поскольку туристический поток вырос сразу после открытия кофеен, очевидно, что именно они стали главным фактором привлекательности города. Значит, нужно развивать кофейную культуру.	Поскольку туристический поток вырос сразу после открытия кофеен, очевидно, что именно они стали главным фактором привлекательности города
equivocation	Я недавно наблюдал за лошадьми и заметил, как красива рысь. Этот бег выглядит плавным и уверенным, животное движется гармонично и быстро. Рысь показывает силу и выносливость. Рысь как животное тоже обладает этими качествами, она ловкая и опасная хищница, умеющая выживать. Поэтому я считаю, что если освоить рысь, можно стать сильнее и быстрее, ведь рысь развивает качества.	Рысь как животное тоже обладает этими качествами, она ловкая и опасная хищница[SEP]если освоить рысь, можно стать сильнее и быстрее
fallacy of extension	— Я думаю, что родителям стоит ограничивать время использования смартфонов детьми перед сном, чтобы улучшить качество сна. Это не запрет на гаджеты, а разумная мера. стоит ограничивать использование смартфонов детьми перед сном для улучшения сна — это полезная привычка. — Значит, вы хотите полностью запретить детям пользоваться телефонами и изолировать их от технологий? Вы предлагаете отнять у них доступ к современному миру и заставить жить как в прошлом веке? По вашей логике, дети должны расти без интернета, без общения и без знаний о технологиях!	стоит ограничивать использование смартфонов детьми перед сном для улучшения сна[SEP]Значит, вы хотите полностью запретить детям пользоваться телефонами и изолировать их от технологий
intentional	— Предлагаю сократить расходы на военный парад и направить деньги на ремонт больниц и закупку оборудования. — Вы предлагаете это не ради больниц, а потому что хотите подорвать патриотизм и ослабить армию в глазах общества в сложный политический момент. Ваши аргументы о медицине — это лишь удобный повод. На самом деле вы стремитесь уменьшить значение армии и символов государства, чтобы изменить общественное мнение. Вы используете социальные темы как инструмент давления, но истинная цель — идеологическая, а не экономическая или гуманитарная.	Вы предлагаете это не ради больниц, а потому что хотите подорвать патриотизм и ослабить армию в глазах общества
ad hominem	В дискуссии о цензуре в интернете один участник выступил против ограничений. Он склонен к провокациям и любит эпатировать публику, поэтому его аргументы о свободе слова не заслуживают серьёзного рассмотрения. Это просто его стиль поведения.	Он склонен к провокациям и любит эпатировать публику, поэтому его аргументы о свободе слова не заслуживают серьёзного рассмотрения
circular reasoning	В научной дискуссии утверждалось: гипотеза верна, поскольку она подтверждается корректной теорией. Но затем добавили, что теория считается корректной, потому что она подтверждает данную гипотезу. Это вызвало сомнения у оппонентов.	гипотеза верна, поскольку она подтверждается корректной теорией[SEP]теория считается корректной, потому что она подтверждает данную гипотезу
fallacy of relevance	— В отчёте транспортного департамента указано, что среднее время поездки на работу увеличилось до 70 минут из-за перегруженности дорог. Это снижает продуктивность и ухудшает качество жизни. — Зачем обсуждать пробки, когда у нас в стране падает рождаемость и демографическая ситуация ухудшается? Население сокращается, и это стратегическая проблема. Разве не важнее думать о будущем нации, чем о ежедневных неудобствах на дорогах? Если не решить демографический кризис, никакие дороги уже не понадобятся.	Зачем обсуждать пробки, когда у нас в стране падает рождаемость и демографическая ситуация ухудшается[SEP]Разве не важнее думать о будущем нации
false causality	Каждый раз, когда я слушаю классическую музыку перед сном, на следующий день всё проходит гладко, значит именно эта музыка влияет на успех событий следующего дня. Это уже стало моей привычкой.	Каждый раз, когда я слушаю классическую музыку перед сном, на следующий день всё проходит гладко, значит именно эта музыка влияет на успех событий следующего дня
intentional	На совещании по бюджету отдела маркетинга Анна предложила сократить расходы на дорогостоящие офлайн-мероприятия и перераспределить средства в цифровые каналы, где есть измеримая отдача. Она привела данные по прошлым кампаниям и показала, что ROI от конференций оказался ниже ожиданий. В ответ руководитель отдела резко отреагировал: «Вы предлагаете сократить мероприятия, потому что хотите скрыть провалы своей команды в офлайне и избежать ответственности за слабые результаты. На самом деле вы пытаетесь перенаправить бюджет туда, где сложнее отследить эффективность и проще манипулировать цифрами.» После этого он начал обсуждать якобы скрытые мотивы Анны, не возвращаясь к представленным ею данным и аналитике по каналам продвижения.	Вы предлагаете сократить мероприятия, потому что хотите скрыть провалы своей команды в офлайне и избежать ответственности за слабые результаты. На самом деле вы пытаетесь перенаправить бюджет туда, где сложнее отследить эффективность и проще манипулировать цифрами
fallacy of credibility	На обсуждении экологической политики один активист предложил сократить использование пластика, ссылаясь на исследования загрязнения океанов. Представитель компании ответил: Ваши аргументы неубедительны, поскольку вы не являетесь специалистом в промышленности, и добавил, что у вас нет опыта работы в производстве и технического образования в этой области. Вы не управляли заводами, не разрабатывали упаковку и не сталкивались с логистикой. Без этого невозможно оценить последствия отказа от пластика. Даже если вы приводите научные данные, отсутствие отраслевого опыта делает ваши выводы непрактичными. Решения должны принимать только представители индустрии.	Ваши аргументы неубедительны, поскольку вы не являетесь специалистом в промышленности[SEP]у вас нет опыта работы в производстве и технического образования в этой области
appeal to emotion	Представьте группу пятнадцатилетних друзей, которые впервые в жизни остались без родителей на вечер. Они сидят в парке на скамейке, делятся секретами, смеются над глупыми шутками и мечтают о будущем. Один рассказывает о своей мечте стать музыкантом, другой — о переезде в другой город, третий просто слушает и поддерживает. Это момент настоящей дружбы — без взрослых, без правил, без оглядки на время. Они чувствуют себя свободными, взрослыми, частью чего-то важного. А потом в 22:00 появляется полицейский: «Разошлись! Комендантский час!» Всё заканчивается. Разговоры обрываются, мечты остаются недосказанными, а дружба — недожитой. Сколько таких вечеров мы уже украли у подростков? Сколько дружеских связей не успели окрепнуть, сколько доверия не было построено, сколько поддержки не было оказано — всё из-за глупого правила на бумаге? Подростки не маленькие дети — они учатся быть людьми именно в таких моментах: без родителей, на равных, с ответственностью друг перед другом. Подумайте о радости друзей, о теплоте и доверии, неужели вы хотите лишить их этого? Разве мы сами в их возрасте не ценили такие вечера больше всего на свете? Отмените комендантский час — дайте подросткам право на свою дружбу, на свои разговоры, на своё взросление.	Представьте[SEP]пятнадцатилетних друзей[SEP]Подумайте о радости друзей[SEP]неужели вы хотите лишить их этого[SEP]Отмените комендантский час — дайте подросткам право на[SEP]дружбу
false dilemma	У вас есть только два варианта: либо вы немедленно подписываете договор на бесплатного адвоката, которого мы вам предоставляем, либо вы останетесь совершенно беззащитными перед судом. Третьего пути не существует! Если вы откажетесь от нашего адвоката, никто другой вас не защитит — ни частные юристы (они слишком дорогие), ни правозащитные организации (они не берут такие дела), ни ваши родственники (они не юристы). Вы будете стоять один перед прокурором и судьёй, которые съедят вас за завтраком. Либо вы доверяетесь системе и принимаете бесплатную помощь, либо вы обрекаете себя на гарантированное поражение. Это не выбор — это вынужденная необходимость. Все, кто отказывался от бесплатного адвоката, проигрывали дела. Так что решение очевидно: подписывайте сейчас, пока не поздно.	У вас есть только два варианта: либо вы немедленно подписываете договор на бесплатного адвоката[SEP]либо вы останетесь совершенно беззащитными перед судом. Третьего пути не существует
circular reasoning	В праве обсуждается обоснованность судебного решения. Решение суда обосновано, потому что оно имеет достаточное обоснование. А достаточное обоснование вытекает из того, что решение обосновано. Апелляция всё же была подана.	Решение суда обосновано, потому что оно имеет достаточное обоснование. А достаточное обоснование вытекает из того, что решение обосновано
equivocation	Мне нравится работать с текстами, особенно разбирать предложения. Хорошее предложение должно быть ясным, логичным и понятным. Предложение должно быть чётким, чтобы его приняли. Если предложение сформулировано правильно, его принимают без возражений. Значит, любое хорошо составленное предложение обязательно будет принято людьми. Поэтому главное в переговорах — это просто грамотно строить предложения.	Предложение должно быть чётким, чтобы его приняли. Если предложение сформулировано правильно, его принимают без возражений. Значит, любое хорошо составленное предложение обязательно будет принято людьми.
fallacy of relevance	— В отчёте Центрального банка говорится, что инфляция на продукты питания достигла 15%, что особенно бьёт по малообеспеченным семьям. Люди сокращают потребление базовых товаров, растёт долговая нагрузка. Нужны меры по стабилизации цен. — А вы обратили внимание, что в этом году рекордный урожай зерна и страна увеличила экспорт сельхозпродукции на 30 процентов? Это огромный успех аграрного сектора и экономики в целом. Разве можно говорить о росте цен, когда производство и экспорт демонстрируют такие впечатляющие результаты? Это значит, что отрасль развивается правильно.	А вы обратили внимание, что в этом году рекордный урожай зерна и страна увеличила экспорт сельхозпродукции на 30 процентов[SEP]Разве можно говорить о росте цен, когда производство и экспорт демонстрируют такие впечатляющие результаты
intentional	В обсуждении реформы налогообложения эксперт предложил снизить нагрузку на малый бизнес, чтобы стимулировать рост занятости и развитие регионов. Он сослался на международные исследования и статистику. Оппонент ответил: Вы продвигаете снижение налогов не ради экономики, а потому что хотите угодить крупным спонсорам и заработать политические дивиденды перед выборами. Ваша настоящая цель — укрепить собственную карьеру и получить поддержку бизнеса, а не помочь предпринимателям. Вместо анализа предложенных данных он начал рассуждать о скрытых мотивах эксперта, утверждая, что любые его аргументы — лишь инструмент для достижения личной выгоды и влияния.	Вы продвигаете снижение налогов не ради экономики, а потому что хотите угодить крупным спонсорам и заработать политические дивиденды[SEP]Ваша настоящая цель — укрепить собственную карьеру и получить поддержку бизнеса, а не помочь предпринимателям
ad populum	На факультете обсуждают реформу учебной программы и возможное сокращение теоретических дисциплин. Подавляющее большинство студентов выступает за уменьшение доли теории и считает её бесполезной, значит, такие курсы действительно не нужны. Преподаватели пока не пришли к единому мнению, но давление со стороны учащихся растёт.	Подавляющее большинство студентов выступает за уменьшение доли теории и считает её бесполезной, значит, такие курсы действительно не нужны
false causality	Когда в доме появился кот, у всех членов семьи улучшилось настроение и стало меньше ссор, атмосфера стала спокойнее. Это говорит о том, что домашние животные напрямую решают проблемы в отношениях.	Когда в доме появился кот, у всех членов семьи улучшилось настроение и стало меньше ссор
intentional	— Почему ты критикуешь реформу здравоохранения? — Ты действительно видишь проблемы в реформе, или тебе просто выгодно сохранять старую систему, потому что ты получаешь от неё личные преимущества и не хочешь ничего менять? Ты ведь работаешь в этой сфере давно. Ты выступаешь против изменений из принципа, или потому что боишься потерять влияние и доход? Твои аргументы выглядят подозрительно.	Ты действительно видишь проблемы в реформе, или тебе просто выгодно сохранять старую систему, потому что ты получаешь от неё личные преимущества и не хочешь ничего менять?[SEP]Ты выступаешь против изменений из принципа, или потому что боишься потерять влияние и доход?
equivocation	Когда я занимаюсь спортом, я думаю о силе. Сила помогает поднимать тяжести, добиваться результатов, становиться лучше. Но есть ещё сила характера, которая проявляется в трудных ситуациях. Сила позволяет преодолевать сопротивление и достигать целей. Если у человека есть сила характера, значит, он буквально способен воздействовать на обстоятельства, как физическая сила воздействует на предметы. Поэтому сильный духом человек может менять реальность так же прямо, как спортсмен двигает тяжёлые объекты.	Сила позволяет преодолевать сопротивление и достигать целей. Если у человека есть сила характера, значит, он буквально способен воздействовать на обстоятельства, как физическая сила воздействует на предметы.
