label	text	rationale
fallacy of relevance	- Schools have identified an increase in bullying: 35% of students have experienced bullying, which affects mental health and academic performance. - Did you know that a new technopark with modern laboratories and equipment has been opened in our city? It provides opportunities for talent development. Is the problem of bullying so significant when you create such prospects for the future?	Did you know that a new technopark with modern laboratories and equipment has been opened in our city?[SEP]Is the problem of bullying so significant when you create such prospects for the future?
fallacy of extension	- I think that it's useful to introduce programming basics in schools as an additional skill for the future but not at the expense of other subjects. - So you want all kids to become programmers and forget about other sciences? Are you suggesting to replace literature, history and art with code? Then education will become one-sided!	it's useful to introduce programming basics in schools as an additional skill for the future[SEP]you want all kids to become programmers and forget about other sciences
appeal to emotion	At a safety meeting, it was suggested that cameras be installed everywhere. One participant said: Every day there are crimes that could have been prevented. Are you willing to live with the idea that someone could have been saved? It's a heavy burden on society. That's why we need to have video surveillance everywhere.	Are you willing to live with the idea that someone could have been saved?[SEP]That's why we need to have video surveillance everywhere.
circular reasoning	The product quality report analyzed compliance with standards. The product meets the standards because it demonstrates normative performance, and normative performance is ensured by the fact that the product meets the standards. On this basis, it was certified.	The product meets the standards because it demonstrates normative performance, and normative performance is ensured by the fact that the product meets the standards
fallacy of relevance	- The literacy level among schoolchildren is declining: according to test results, every third pupil makes serious mistakes in basic texts. This affects their further education. - But the country's foreign debt is growing. It creates risks for the economy and future generations. How can you think about school literacy when the country is in debt? It's a much bigger threat.	But the country's foreign debt is growing.[SEP]How can you think about school literacy when the country is in debt?
ad hominem	- A switch to a four-day work week is worth considering. - You're known for your chronic procrastination and tendency to avoid responsibilities, so your arguments about improving work efficiency are untenable. Let's discuss this without personal bias.	You're known for your chronic procrastination and tendency to avoid responsibilities, so your arguments about improving work efficiency are untenable
fallacy of relevance	- Urban transport is losing passengers: the share of public transport has fallen from 62% to 49% in five years due to irregularity and wear and tear of rolling stock. We need new buses and priority at intersections. - Did you know our city has a record number of cultural festivals and concerts this summer? It revitalizes downtown and attracts visitors. Why discuss buses when the cultural scene is already bringing the city publicity and revenue?	Did you know our city has a record number of cultural festivals and concerts this summer[SEP]Why discuss buses when the cultural scene is already bringing the city publicity and revenue?
circular reasoning	A scientific publication discussed the validity of the model. A model is valid because it adequately describes the observed data. But the adequacy of the description of the data is inferred from the validity of the model. The reviewers accepted the article.	A model is valid because it adequately describes the observed data.[SEP]the adequacy of the description of the data is inferred from the validity of the model
fallacy of extension	- I believe that we need to tighten control over the sale of alcohol to minors because it is a serious problem in some regions. - So you want to completely ban alcohol for everyone and close all stores and restaurants? Fine! Then let's have a Prohibition and penalize a glass of wine! You're suggesting we take away the freedom of choice from adults!	we need to tighten control over the sale of alcohol to minors[SEP]you want to completely ban alcohol for everyone and close all stores and restaurants
appeal to emotion	The meeting discussed expanding the powers of the intelligence services. One of the officials said: Think of the families who lost loved ones to terrorist attacks, their lives are split forever. People are still afraid to go out on the streets. That's why we need to allow total surveillance of citizens.	That's why we need to allow total surveillance of citizens.
intentional	When we closed the shelter for homeless animals and handed over the territory for development, many people criticized us. But we made this decision because we sincerely wanted to attract investment to the region and create new jobs, our intentions were aimed at economic development. Yes, the animals suffered, but you can't ignore the prospects for growth. If the goal is economic development and the well-being of the city, individual negative impacts are inevitable and secondary. We were thinking about the future, not temporary hardships.	we made this decision because we sincerely wanted to attract investment to the region and create new jobs, our intentions were aimed at economic development[SEP]If the goal is economic development and the well-being of the city, individual negative impacts are inevitable and secondary
false dilemma	Educational reform argues: the only way out is to completely abandon humanities subjects in favor of technical ones, to increase competitiveness, the emphasis is on the labor market. The impact on the development of thinking and culture is hardly discussed. The balance of disciplines is ignored. Otherwise, graduates will not be able to find jobs.	the only way out is to completely abandon humanities subjects in favor of technical ones,[SEP]Otherwise, graduates will not be able to find jobs.
ad populum	In a fitness discussion, a trainer said: all popular programs include high-intensity intervals, so it's the most effective way to train. He didn't consider individual differences.	all popular programs include high-intensity intervals, so it's the most effective way to train
circular reasoning	A sociology lecture states: this institution is stable because it persists over time. This is obvious from observation. And its persistence over time is due to the stability of the institution. Therefore, it is seen as a basic element of society.	this institution is stable because it persists over time.[SEP]And its persistence over time is due to the stability of the institution
fallacy of relevance	- Labor market analysis has shown that automation has already replaced about 15% of manufacturing jobs. Without retraining programs, this will lead to higher unemployment. - Did you know that we have a growing movie and TV series industry, with a record number of projects filmed each year? It's creating new professions and jobs. Who needs to worry about old jobs when there are creative opportunities like this? The economy adapts itself.	Did you know that we have a growing movie and TV series industry, with a record number of projects filmed each year?[SEP]Who needs to worry about old jobs when there are creative opportunities like this
circular reasoning	In a philosophical discussion touched on the nature of truth. A statement is true because it corresponds to reality, and correspondence to reality is determined by the fact that the statement is true. The participants could not agree for a long time.	A statement is true because it corresponds to reality, and correspondence to reality is determined by the fact that the statement is true.
ad hominem	In the cryptocurrency debate, one participant called for regulation. Another responded: He is afraid of risks and favors excessive control, so his arguments are fear-driven and not worthy of consideration. Innovation requires freedom.	He is afraid of risks and favors excessive control, so his arguments are fear-driven and not worthy of consideration
ad hominem	- I think the company culture needs to change. - You yourself are prone to conflict and undermine the work environment, so your arguments about company culture are untenable. That doesn't sound convincing.	You yourself are prone to conflict and undermine the work environment, so your arguments about company culture are untenable
fallacy of relevance	- The report says that financial literacy remains low, with people taking out high-interest loans and falling into debt. - How can we talk about financial literacy when climate change is threatening agriculture? Droughts and floods are already reducing crops. Personal finance does not seem to be the most important issue against this backdrop.	How can we talk about financial literacy when climate change is threatening agriculture?[SEP]Personal finance does not seem to be the most important issue against this backdrop.
intentional	- I propose lower taxes for small businesses to stimulate economic growth. - You're not promoting tax cuts to boost the economy, you're promoting tax cuts because you want to reduce your own paychecks and increase your personal profits and you're actually covering up your financial interests with pretty words about supporting entrepreneurship. Your arguments sound like you care about business, but it's obvious that you're just protecting yourself. If taxes go down, the budget will lose money for social programs. But you don't care about that, because you only think about your own benefit. This is not economic policy - it is an attempt to legitimize your own interests.	You're not promoting tax cuts to boost the economy, you're promoting tax cuts because you want to reduce your own paychecks and increase your personal profits[SEP]you're actually covering up your financial interests with pretty words about supporting entrepreneurship
appeal to emotion	During the debate on reproductive rights, the speaker said: You see women in hospitals who then live their whole lives with a sense of loss. Are you really willing to let such tragedies happen? It's a pain that doesn't go away for years. So abortion should be banned completely.	Are you really willing to let such tragedies happen?[SEP]So abortion should be banned completely.
appeal to emotion	At a debate on abortion law, the speaker said: In the silence of clinics, future lives that could have been someone's joy disappear. ♪ Are you really willing to let that happen? ♪ That's why abortion must be banned completely. We can't turn a blind eye to it.	♪ Are you really willing to let that happen? ♪ That's why abortion must be banned completely.
faulty generalization	I was reading reviews of the restaurant and came across a couple negative comments. They were most memorable. A few bad reviews means that this restaurant always has bad food and their service is low. The dinner plan had to be revised.	A few bad reviews means that this restaurant always has bad food and their service is low.
ad hominem	The meeting discussed education reform. One speaker suggested cutting bureaucracy. He himself is known for his irresponsibility and tendency to chaos, so his arguments about systemic changes are untenable. Such ideas do not inspire confidence.	He himself is known for his irresponsibility and tendency to chaos, so his arguments about systemic changes are untenable.
fallacy of relevance	- The Central Bank's report states that the level of people's borrowing has reached record levels, and 40% of borrowers spend more than half of their income on debt repayment. This creates the risk of a financial crisis. - But look at how active the e-commerce market is and how many new online stores are popping up every month? People are buying, businesses are growing, the economy is revitalizing. That's a sign of confidence and consumer activity. Against this backdrop, talk of debt seems exaggerated.	But look at how active the e-commerce market is and how many new online stores are popping up every month
false causality	After the installation of new surveillance cameras in the area, the number of noise complaints decreased, people started to react more calmly to their neighbors. The evenings are quieter. This means that the cameras themselves somehow discipline the residents and reduce domestic conflicts.	After the installation of new surveillance cameras in the area, the number of noise complaints decreased
equivocation	I am sure that you should be able to keep your word: if you promise, keep it. This is the basis of trust. A word has power, it can influence people, and a word is a unit of language, so the more words I know, the stronger my promises are and the more reliable I am as a person.	A word has power, it can influence people, and a word is a unit of language, so the more words I know, the stronger my promises are and the more reliable I am as a person.
faulty generalization	I signed up for the online course and did not understand the explanation of the first topic. It was hard to follow the logic. One lesson was incomprehensible - so the whole course does not explain the material well. This may not be the best choice.	One lesson was incomprehensible - so the whole course does not explain the material well.
fallacy of credibility	- A scientific article shows that the use of artificial intelligence can improve the accuracy of disease diagnosis. - We cannot trust these conclusions because the author of the article does not have a doctorate in medicine. He is a computer science researcher, not a doctor. Without a medical degree, his opinion has no value in health care matters. Even if the results are supported by experiments, the lack of specialized training makes them allegedly unreliable.	We cannot trust these conclusions because the author of the article does not have a doctorate in medicine.[SEP]Without a medical degree, his opinion has no value in health care matters
false dilemma	There are too many problems in the education system, and it is time to act decisively. There is only one correct solution - to completely switch schools over to standardized tests. Then we will finally get an objective picture of students' knowledge and will be able to compare results between regions. Teachers will be forced to tighten their teaching level, and students will be forced to prepare systematically. Any alternative forms of assessment create confusion and give room for subjectivity. In conditions of competition for university places, this is unacceptable. Unless a single standard is introduced, the system will remain fragmented and unfair.	There is only one correct solution - to completely switch schools over to standardized tests.
false causality	This quarter, the company launched a new logo and simultaneously increased sales by 18%. The marketing team is actively discussing the results. If the sales growth occurred immediately after the logo change and coincided with the rebranding, it means that the new logo was the reason for the increase in revenue. Now they propose to urgently update the corporate identity in all branches.	If the sales growth occurred immediately after the logo change and coincided with the rebranding, it means that the new logo was the reason for the increase in revenue.
fallacy of credibility	At an investor forum, the risks of investing in start-ups were discussed. One participant cited statistics about the high probability of failure of new companies. He objected: investing in startups is safe because it is recommended by a famous actor who actively talks about it in interviews. If such a popular and successful person endorses this investment, then it's safe. He has made millions from acting in movies and now shares his financial decisions. His success in his career supposedly validates his ability to make good decisions. So there is no point in analyzing the market and risks - just follow the advice of a celebrity, because his authority inspires confidence.	investing in startups is safe because it is recommended by a famous actor[SEP]If such a popular and successful person endorses this investment, then it's safe
fallacy of relevance	- We discuss the need for police reform: crime detection rates have fallen by 10% and public confidence has fallen to its lowest level in 15 years. - How can we talk about the police now, when there is a crisis in the education system and literacy rates are falling? Without education, there will be no law-abiding citizens. Law and order problems are a consequence of a deeper degradation. Schools and universities need to be reformed first, and then the police.	How can we talk about the police now, when there is a crisis in the education system and literacy rates are falling?
fallacy of credibility	We must continue to celebrate this holiday in this way, unchanged, because our ancestors have observed this ritual in an unchanged form for centuries. It is part of our cultural identity and historical heritage. If the tradition has been preserved for generations, then it is correct and does not need to be revised. Any attempt to modernize the holiday looks like disrespect for the past. If we start changing such things, we risk losing touch with our roots and destroying the cultural continuity that has been formed over centuries.	We must continue to celebrate this holiday in this way[SEP]our ancestors have observed this ritual in an unchanged form for centuries[SEP]If the tradition has been preserved for generations, then it is correct and does not need to be revised.
fallacy of credibility	At a discussion of health care reform, a blogger said that the compulsory insurance system needed serious changes, citing data on overloaded hospitals and a shortage of doctors. In response, he was told: you can't make conclusions about healthcare reform because, despite the figures and reports cited, you have no medical education and no experience of working in the healthcare system. You don't have a medical degree, you haven't run a clinic, and you haven't worked in a ministry. Therefore, your arguments about overloading the system are irrelevant. Even if you refer to official statistics and international studies, you are unable to interpret these data correctly without specialized education. Only certified specialists with practical experience in medicine can assess the reform.	you can't make conclusions about healthcare reform[SEP]you have no medical education and no experience of working in the healthcare system
fallacy of relevance	- According to the report of the environmental service, the level of air pollution in the city exceeds the norm by 2.5 times due to emissions from transportation and industrial enterprises. This is already affecting health: the number of respiratory diseases has increased by 20%. - How can you think about emissions and the environment when we have rising crime in the bedroom communities? People are afraid to go out in the evening, thefts are up by a third. First, make sure the citizens are safe, and then deal with the air. Because if people don't feel safe, they don't care about environmental standards.	How can you think about emissions and the environment when we have rising crime in the bedroom communities?[SEP]First, make sure the citizens are safe
equivocation	I often go to the store near my home. The shop is convenient because you can always quickly buy the necessary products there. It saves time and energy. A shop is a place of rest, where you can sit down and relax after work and gain energy. So I think that if there is a shop near me, I always have a chance to relax, because the shop creates comfort.	A shop is a place of rest, where you can sit down and relax after work[SEP]if there is a shop near me, I always have a chance to relax
equivocation	I think a lot about light and its role in life. Light is essential for the existence of all living things, without it plants and ecosystems cannot develop. It gives energy and direction. Light lights the way and makes everything visible. And when everything is visible, mistakes disappear. So, if there is light in life, a person cannot make mistakes and always acts correctly.	Light lights the way and makes everything visible. And when everything is visible, mistakes disappear. So, if there is light in life, a person cannot make mistakes and always acts correctly.
appeal to emotion	The parliament discussed toughening migration policy. One deputy made an emotional speech: The news again showed destroyed houses and people crying. Do you want such horrors to come to our cities? People are afraid to go out on the streets and lose their sense of security. ♪ So the borders have to be closed completely ♪	Do you want such horrors to come to our cities?[SEP]So the borders have to be closed completely
appeal to emotion	- Freedom of speech is important even for unpleasant opinions. - A: These words can hurt, humiliate, leave a deep mark on the soul. Think of the people who read it and suffer. They feel destroyed. That's why this kind of speech should be banned.	Think of the people who read it and suffer.[SEP]That's why this kind of speech should be banned.
ad populum	- Why are you against this reform? - It is rejected by the majority of citizens according to polls, so it is harmful. The politician considered the question closed.	It is rejected by the majority of citizens according to polls, so it is harmful.
false dilemma	The economic crisis requires quick solutions. Either the government dramatically increases spending, supporting businesses and the population through subsidies and assistance programs. This will help save jobs and stabilize the market. Many countries are already using such measures. Either the economy sinks into a deep recession with no chance of recovery. In such a situation, delay can be too costly.	Either the government dramatically increases spending,[SEP]Either the economy sinks into a deep recession with no chance of recovery.
appeal to emotion	At a meeting with voters, they discussed strengthening the police force. People shared fears for their families. Think about the nights when you can't sleep because you're worried about your loved ones. Do you want to live in that kind of terror? That's why the police should be given more powers without limits.	Think about the nights when you can't sleep because you're worried about your loved ones. Do you want to live in that kind of terror? That's why the police should be given more powers without limits.
false dilemma	The discussion of school discipline is once again coming to the forefront. Teachers complain of a decline in respect for rules, and parents are concerned about the atmosphere in classrooms. Either the school becomes as strict as possible and imposes severe punishments to restore order. This includes strict control of attendance and behavior. Or discipline completely disappears and the learning process becomes chaotic. Under such conditions, talk about soft methods of education is perceived as useless experiments.	Either the school becomes as strict as possible and imposes severe punishments[SEP]Or discipline completely disappears and the learning process becomes chaotic.
fallacy of credibility	During the discussion on health care reform, one participant stated that reducing funding for public clinics would lead to a deterioration in access to care for vulnerable groups. He cited statistics, WHO reports and examples from other countries. However, another interlocutor objected: This reform plan is right because it was supported by a well-known businessman and media magnate who has built a successful corporation and knows how to manage resources. In his opinion, if such an influential and successful person endorses the reform, it means it will be effective. He added that the entrepreneur has proven his competence in management and would not support a failed project. Therefore, he said, there is no point in delving into medical studies and social implications - it is enough to trust the opinion of a person with an outstanding business reputation.	This reform plan is right because it was supported by a well-known businessman and media magnate[SEP]if such an influential and successful person endorses the reform, it means it will be effective
false causality	A business forum discussed startup growth strategies. One speaker stated: All successful companies - from Google to local IT giants - pay high salaries to their employees. So it is obvious that it is high salaries that directly make a company successful, and to achieve growth, salaries should be raised first.	All successful companies[SEP]pay high salaries[SEP]So[SEP]high salaries[SEP]make a company successful
equivocation	I believe that it is important to watch your language. Speech should be clear, clear and neat, because it determines how we are perceived by others. If the language should be clean and neat, then it should be cleaned and practiced to improve the quality of communication. Therefore, language care has a direct impact on the success of communication.	If the language should be clean and neat, then it should be cleaned and practiced to improve the quality of communication.
false causality	Companies where employees wear business attire have higher profits than those with a loose style, and it shows in the reports. So a strict dress code directly improves the financial results of the business.	Companies where employees wear business attire have higher profits than those with a loose style
fallacy of relevance	- According to reports, more than 30% of the housing stock is in need of major repairs: roofs are leaking, communications are worn out, and there is a risk of accidents. - Let's better discuss the development of the movie industry and the growing number of domestic films in distribution, rather than the state of houses and infrastructure. Culture shapes identity. Why do you focus on domestic problems when art is being developed?	Let's better discuss the development of the movie industry and the growing number of domestic films in distribution, rather than the state of houses and infrastructure.[SEP]Why do you focus on domestic problems when art is being developed?
false causality	Since the free snack vending machine was installed in the office, employees are staying at work more often and the department's performance has increased. So it's the availability of snacks that directly improves staff productivity.	Since the free snack vending machine was installed in the office, employees are staying at work more often
fallacy of extension	- I believe that schools should teach basic financial literacy. This will help kids manage money better in the future. - I see! You want to turn schools into business courses and make kids think only about money! No culture, no science, just profit! You want to raise cynics?	schools should teach basic financial literacy[SEP]You want to turn schools into business courses and make kids think only about money! No culture, no science, just profit! You want to raise cynics?
false dilemma	"Each person has only one real choice in life. The first choice is that you accept our teachings wholeheartedly and unconditionally - every word, every principle, every commandment - and then you will find truth, light, harmony and eternal salvation. In this path there is no doubt, no suffering, no loss - only clarity and peace. Either you reject our teachings - even in part, even in one small detail - and then you remain in the darkness of ignorance, doomed to endless suffering, confusion, loneliness and spiritual ruin. There is nothing between these two paths: no partial acceptance, no critical reflection, no search for one's own path, no synthesis of different teachings. There is no third way. You cannot be ""a little with us"" - that is the illusion of the weak. You cannot ""take the best from different systems"" - this is self-deception. You can't ""think with your head"" - that's a path to the abyss. There are only two poles: total light or total darkness. Choose right now - and know that any intermediate choice is actually a choice of darkness."	The first choice is that you accept our teachings wholeheartedly[SEP]Either you reject our teachings[SEP]There is no third way.
ad populum	- Maybe we should implement a four-day week. - Only a few companies practice it, so the model is unworkable. It's best not to risk experimentation.	Only a few companies practice it, so the model is unworkable.
intentional	- Do you agree to support this bill or do you just want to continue to ignore the problems of society and pretend nothing is happening because it benefits you? We've been discussing this topic for a year now and you keep postponing a decision. It looks like you are deliberately avoiding change. If you're against it, say so, but don't use formal reasons. People expect action, not endless discussions that lead nowhere.	just want to continue to ignore the problems of society and pretend nothing is happening because it benefits you
false dilemma	The energy industry is discussing the transition to new sources, taking into account environmental risks and economic consequences. Many projects require time, investment and harmonization of interests of different industries. Nevertheless, the strategic decision must be tough. Either the country abandons coal-fired generation altogether, closing mines and power plants, despite the social consequences for the regions. This will drastically reduce emissions and demonstrate environmental responsibility. Or we continue to use coal and permanently destroy the environment, exacerbating air pollution and disease. This will lead to even greater costs and losses in the long term, so we must not delay.	Either the country abandons coal-fired generation altogether,[SEP]Or we continue to use coal and permanently destroy the environment,
fallacy of credibility	At a scientific conference, one participant presented the results of a study. However, another responded: you have not published in leading journals and are not recognized in the academic community, so your findings are not worth considering. He emphasized that only recognized scientists can make meaningful discoveries. Even if the research is methodologically correct, the lack of status makes it insignificant. He declined to discuss the content of the paper, focusing on the author's reputation.	you have not published in leading journals and are not recognized in the academic community, so your findings are not worth considering
ad populum	- Are you sure this jurisprudence is fair? - It's hardly ever used in the court system, so it's untenable. Otherwise, it would have been the standard long ago.	It's hardly ever used in the court system, so it's untenable.
ad hominem	In a discussion of the school program, one parent advocated for an increased workload. Another responded: He is overly ambitious and imposes his unrealized expectations on the children, hence his arguments for increasing the workload have no merit. This is not an objective position.	He is overly ambitious and imposes his unrealized expectations on the children, hence his arguments for increasing the workload have no merit
false causality	-- We should consider switching to alternative sources of protein: plant-based meat, cultured cells. Factory farming is not only cruel, it's also destructive to the environment. Yet hunger is still high in countries with developed animal agriculture, and in some regions where meat consumption is lower, people are no poorer.  -- You're forgetting the main point: factory farms exist, and yet there is no hunger. So it's factory farming that prevents hunger. If it weren't for factory farms, people would starve en masse. While you are arguing about ethics, we are losing efficiency and jeopardizing food security.	factory farms exist, and yet there is no hunger. So it's factory farming that prevents hunger.
appeal to emotion	At a forum about free speech, the speaker said: Online insults hurt people. Think of the pain the victims feel Many people can't handle it. There should be strict censorship and punishment for any harsh speech.	Think of the pain the victims feel[SEP]There should be strict censorship and punishment for any harsh speech.
fallacy of extension	- I think young children should be given more time to play freely without a strict schedule to develop imagination and independence. It doesn't eliminate learning, it just balances the workload and rest. Overloading circles can be harmful. - So you want kids to learn nothing at all and do nothing all day? You propose to cancel schools, clubs, classes and leave them on the street without supervision! According to your logic, education is unnecessary, discipline is harmful, and no one cares about the future of children. This is the way to a generation that can neither read nor work!	young children should be given more time to play freely without a strict schedule[SEP]So you want kids to learn nothing at all and do nothing all day?
false dilemma	At the budget meeting, the minister said: Either we raise taxes sharply or the state will go bankrupt. There is no other way out. He rejected proposals to cut spending and reform administration.	Either we raise taxes sharply or the state will go bankrupt. There is no other way out.
fallacy of relevance	- Studies show a decline in the quality of drinking water: heavy metal content is exceeded in some areas. - But we are developing domestic tourism, opening new routes and hotels. People are traveling around the country. Is it correct to talk about water when the tourism industry is booming? It's more positive.	But we are developing domestic tourism, opening new routes and hotels.[SEP]Is it correct to talk about water when the tourism industry is booming?
appeal to emotion	The session talked about banning certain books. One speaker described how children are confronted with disturbing stories. Do you really want their childhood to be filled with fear? These images can haunt them for years. That's why these books should be removed from libraries.	Do you really want their childhood to be filled with fear?[SEP]That's why these books should be removed from libraries.
faulty generalization	I ordered an item online and the delivery was delayed by a day. It was an inconvenience. One order came late - that means all deliveries from this service are delayed all the time. I started looking for alternatives.	One order came late - that means all deliveries from this service are delayed all the time.
false dilemma	In science, it is sometimes argued: There is no third way - either we fund only applied research, which gives quick results, the argument is based on economic benefits. Basic science is seen as a luxury. Long-term effects are ignored. or science will become useless to society.	There is no third way - either we fund only applied research,[SEP]or science will become useless to society.
appeal to emotion	"At a parent-teacher meeting at the school, the proposal to introduce a uniform uniform was discussed. The teacher presented arguments against it: the uniform suppresses individuality, requires additional expenses from families, and a survey among high school students showed that the majority was against it. Then one of the parents emotionally uttered: ""Think of the kids who get bullied because of their clothes! Imagine a girl who gets called names every day for having a jacket from last season, or a boy who refuses to go to school because he's being made fun of because of cheap sneakers. A uniform will protect them from these humiliations, make everyone equal. Can we really turn a blind eye to our children's tears for the sake of some abstract principles of freedom?"" After this speech, many parents changed their minds without getting into the details of the financial side or psychological studies."	Think of the kids who get bullied because of their clothes![SEP]A uniform will protect them from these humiliations
fallacy of relevance	- According to studies, the introduction of automation in manufacturing can lead to up to 20% job losses over the next five years. This requires retraining programs and social support. - Did you know that our country is growing tourism and opening new resorts, attracting millions of visitors every year? It creates jobs and generates revenue. When the tourism industry is showing such rapid growth, how can we worry about the future of automation? The economy is already adapting.	Did you know that our country is growing tourism and opening new resorts, attracting millions of visitors every year[SEP]When the tourism industry is showing such rapid growth, how can we worry about the future of automation
false dilemma	In the environmental field, the use of plastic is being debated. Either we ban plastic packaging completely to reduce pollution. This requires changes in production and logistics. Or we continue to use it and then the waste problem gets worse. Alternatives such as recycling or partial restrictions are not perceived as sufficient measures.	Either we ban plastic packaging completely[SEP]Or we continue to use it
ad populum	At the conference, one participant stated: a majority of researchers adhere to this hypothesis, therefore it is true. Critical comments were ignored.	a majority of researchers adhere to this hypothesis, therefore it is true
appeal to emotion	- We have no evidence that tougher laws will reduce crime. - But people already feel defenseless. How can you ignore their fear? They're afraid for their loved ones. That's why the laws need to be tightened as much as possible	How can you ignore their fear?[SEP]That's why the laws need to be tightened as much as possible
false dilemma	In the discussion of taxes for business, it sounds like: either we reduce taxes to the minimum to stimulate investment and entrepreneurship. This is accompanied by arguments about economic growth. or companies will start leaving the market en masse and the economy will slow down. At the same time, the balance between budget revenues and business support remains out of focus.	either we reduce taxes to the minimum[SEP]or companies will start leaving the market en masse and the economy will slow down
fallacy of relevance	- The shortage of doctors in the healthcare system has reached 20%, especially in the regions. Patients have been waiting for weeks for appointments, and the workload of doctors has doubled. It is urgent to increase funding and improve working conditions. - Did you know that last year our city won an international award for park improvement? Thousands of trees were planted, new recreation areas were created, and the flow of tourists increased. Can we talk about a medical crisis when the city is developing and becoming more comfortable? It shows that the situation is not so bad.	Did you know that last year our city won an international award for park improvement?[SEP]Can we talk about a medical crisis when the city is developing and becoming more comfortable?
intentional	-- I believe that social media does more harm than good: it's addictive, it promotes fake news, and it has a negative impact on the psyche, especially for teenagers. The research confirms this.  -- No, social media definitely brings people closer together, and no amount of your research will disprove that. My grandmother found old friends she hadn't seen in 30 years, and now they call every day. And everything else is just nitpicking, it doesn't matter.	social media definitely brings people closer together[SEP]My grandmother found old friends she hadn't seen in 30 years[SEP]everything else is just nitpicking
false causality	Countries with higher fish consumption have higher life expectancy, studies often report. These countries also have good health indicators. So fish is the main cause of longevity and should be eaten as much as possible.	Countries with higher fish consumption have higher life expectancy[SEP]So fish is the main cause of longevity and should be eaten as much as possible.
ad hominem	- I believe that our city park needs to be reconstructed to modern standards: adding bicycle paths, picnic areas, a playground with a safe surface and lighting for evening walks. I have studied projects from a dozen European cities, analyzed feedback from citizens and prepared a detailed plan with a budget. It will improve the quality of life for residents and attract tourists. - Don't listen to him, he's never finished anything himself, his opinion is useless! He's been idle all his life - he sits on the Internet, building air castles, but in reality he can't even hammer a nail into a wall! He is just jealous of those who really work, and tries to compensate for his worthlessness with loud words. Look at him: his hands grow from the wrong place, not a single completed project in his entire life, only talking and criticizing others. He's lazy and a loser - what could he possibly know about building parks? His suggestions are just a way to get attention because he has nothing in his life. Why would you even pay attention to the opinion of someone who can't even clean up his own room?	Don't listen to him, he's never finished anything himself, his opinion is useless![SEP]He's lazy and a loser
intentional	- Studies show that overwork leads to employee burnout and decreased efficiency. - You bring this up because you want to work less and get the same paycheck. It's simply not profitable for you to put in the work. All the talk about burnout is a convenient excuse. You don't offer solutions because your goal is to reduce your workload. Therefore, your arguments cannot be considered objective.	You bring this up because you want to work less and get the same paycheck. It's simply not profitable for you to put in the work. All the talk about burnout is a convenient excuse. You don't offer solutions because your goal is to reduce your workload. Therefore, your arguments cannot be considered objective.
equivocation	"I think a lot about motivation in work. Any success starts with a motive: you need to understand what you are trying for, otherwise you burn out quickly. When a person has a clear motive, he acts consistently and confidently, without being distracted by trifles. If there is a motive, then there is an internal orientation of actions. And the motive must sound clear and memorized. That's why a good motive is easy to sing and leads like a melody. That's why I believe that for productivity it is important to choose ""motives"" that literally sound in your head and set the rhythm of the whole day."	If there is a motive, then there is an internal orientation of actions. And the motive must sound clear and memorized. That's why a good motive is easy to sing and leads like a melody.
faulty generalization	In the restaurant the waiter mixed up the order and brought the wrong dish. The situation has been corrected. One waiter made a mistake, which means that orders are always mixed up in this restaurant. I'm deciding where to go next time.	One waiter made a mistake, which means that orders are always mixed up in this restaurant.
appeal to emotion	At an anti-abortion rally, the speaker spoke in a trembling voice. People portrayed unborn children as defenseless lives. ♪ How can you deny them a chance to be born? ♪ The crowd listened breathlessly. ♪ Then abortion must be banned without exception ♪	How can you deny them a chance to be born?[SEP]Then abortion must be banned without exception
ad populum	Millions of people drink energy drinks every day to cheer themselves up at work or school. In every city, dozens of coffee shops and stores sell them without restrictions. So energy drinks can't be bad for your health - because if they were really damaging to your body, so many people wouldn't buy them. So many people can't be wrong.	Millions[SEP]drink energy drinks[SEP]So energy drinks can't be bad for your health[SEP]So many people can't be wrong.
intentional	I understand that many people criticize my decision to close the project and lay off some of the team, but I acted solely out of a desire to protect the company and preserve its future, my intentions were pure and for the common good. Yes, people lost their jobs, and that's hard, but if we didn't cut costs now, the company could be bankrupt in six months. I couldn't let that happen. Sometimes a manager has to make tough decisions, and it's not what they look like from the outside, it's why they're made that matters. The main thing is that I wanted to save the business, so the consequences are secondary and inevitable. People may not understand the whole picture, but my motives were right.	I acted solely out of a desire to protect the company and preserve its future, my intentions were pure and for the common good[SEP]The main thing is that I wanted to save the business, so the consequences are secondary and inevitable
