index,match,similarity,seed_file,dataset_text
4241,provenance,1.0,build_cv_corpus,"— Я изучаю сайентологию как философскую систему. Мне интересны её идеи о коммуникации, этике и личностном росте. Я не являюсь членом церкви и не плачу деньги — просто читаю книги Хаббарда и обсуждаю концепции с единомышленниками в книжном клубе.  — Так вы не против сайентологии? Значит, вы за промывание мозгов и выкачивание денег из людей! Вы одобряете, что они заставляют последователей подписывать контракты на миллионы долларов за «духовные процедуры»? Вы за то, что отрывают людей от семей и угрожают им, если они хотят уйти? Вы считаете нормальным, что они преследуют бывших членов и шантажируют их? Вы поддерживаете сектантские методы контроля сознания, изоляцию от общества и разрушение личности? Если вы изучаете сайентологию, значит, вы на стороне всех этих ужасных практик — других вариантов нет. Либо вы полностью против, либо вы соучастник преступлений."
4253,provenance,1.0,build_cv_corpus,"Зачем спорить о судьбе старого театра на центральной площади? Опросы показывают: почти 80 процентов горожан поддерживают его снос и строительство современного развлекательного центра с кинотеатром, боулингом и ресторанами. Каждый второй пост в соцсетях — в поддержку сноса, на митинге за стройку собралось в пять раз больше людей, чем против. Когда подавляющее большинство единодушно говорит «да» — это уже не просто мнение, это воля города. А воля большинства всегда отражает истинные потребности общества. Те несколько активистов, которые цепляются за «историческую ценность», просто не понимают, что город живёт настоящим, а не прошлым. Большинство не может ошибаться: если 78% людей хотят развлекательный центр — значит, так и должно быть. Их мнение важнее, чем мнение горстки ностальгирующих романтиков."
4265,provenance,1.0,build_cv_corpus,"Вспомните, каким был наш город десять лет назад: тихие улочки, знакомые лица на каждой прогулке, запах свежего хлеба из пекарни на углу. Дети играли во дворах без присмотра, двери квартир оставались незапертыми, а по вечерам соседи собирались на лавочках, делясь новостями дня. Это была наша родина — тёплая, уютная, предсказуемая. А теперь пройдитесь по тем же улицам: незнакомые языки, чужие запахи из окон, лица, в которых вы не видите отражения своей культуры. Что осталось от того дома, который вы помните? Каждый новый приезжий — это ещё один шаг к исчезновению мира, в котором вы выросли. Чтобы вернуть наш город себе, нужно немедленно ужесточить правила въезда и остановить поток мигрантов, пока ещё не поздно. Разве мы обязаны отказываться от всего, что делало нас теми, кто мы есть? Разве ваше сердце не сжимается от тоски по тому, что уже никогда не вернётся? Защитите свой дом — пока ещё не поздно."
4271,provenance,1.0,build_cv_corpus,"-- Я считаю, что социальные сети наносят огромный вред. Посмотрите, сколько там агрессии, фейков, зависимости. Можно ли это как-то обосновать? -- Социальные сети деструктивны, потому что они продуцируют исключительно негативный контент, а этот негативный контент является следствием их изначальной деструктивности. Если вы посмотрите, то увидите, что всё плохое в интернете идёт именно от соцсетей. Они вредны по своей сути, поэтому и приносят только зло."
4289,provenance,1.0,build_cv_corpus,"-- Я считаю, что в следующем квартале нужно перераспределить бюджетные средства в пользу малого бизнеса и социальных программ. Это стимулирует внутренний спрос и снизит напряжённость. У нас есть успешный опыт соседних регионов, где такие меры дали результат.  -- Иванов, сторонник многопартийности, совершенно некомпетентен в экономике, поэтому его мнение по финансовым вопросам ошибочно. Это очевидно любому специалисту, знакомому с его публикациями. Он всю жизнь занимался политологией, а в экономике ничего не понимает, так что нечего его слушать."
4306,provenance,1.0,build_cv_corpus,"-- Я ознакомился с несколькими исследованиями, которые показывают прямую корреляцию между временем, проведённым в социальных сетях, и уровнем тревожности у подростков. Чем больше времени ребёнок проводит в TikTok или Instagram, тем выше риск развития тревожных расстройств, нарушения сна и снижения самооценки. Это уже подтверждённый факт, и мы не можем его игнорировать.  -- Он просто старый ворчун, который не понимает современные технологии и вечно ноет о том, чего не понимает. Его мнение о социальных сетях не стоит и слушать, потому что он сам никогда ими не пользовался и судит по каким-то устаревшим стереотипам. Давайте лучше пригласим специалистов, которые разбираются в цифровой среде, а не тех, кто застрял в прошлом веке."
4327,provenance,1.0,build_cv_corpus,"В ходе дебатов о школьной программе по этике один участник резко оборвал оппонентов: ""Не слушайте их, они просто религиозные фанатики, которым нельзя доверять. Их аргументы не стоят внимания — за каждым словом стоит догма, а не разум. Как можно принимать решения о светском образовании от людей, чья логика подчинена священным текстам?"""
4342,provenance,1.0,build_cv_corpus,"Вопрос участия граждан в выборах имеет одно верное решение — никаких полутонов и компромиссов. Либо мы вводим принудительное голосование со штрафами за неучастие: каждый гражданин обязан прийти на участок, поставить галочку и получить штамп в паспорте. За уклонение — штраф 5000 рублей или обязательные общественные работы. Только жёсткие меры заставят людей выполнять гражданский долг и обеспечат явку выше 90%. Либо мы отказываемся от любых мер стимулирования участия — никаких напоминаний, никаких образовательных программ, никаких упрощений процедуры. Люди сами решают, идти ли голосовать. Результат предсказуем: явка падает до 20–30%, выборы определяют узкие группы активистов, а большинство граждан полностью отстраняется от политики. Наступает полная апатия избирателей, демократия превращается в фарс, а власть легитимизируется меньшинством. Другого выбора нет. Нельзя использовать информационные кампании — они не работают на апатичных гражданах. Нельзя упрощать процедуру голосования — это не решает проблему безразличия. Нельзя применять мягкие стимулы вроде лотерей для избирателей — это поощряет циничное отношение к выборам. Есть только два полюса: железная обязательность или полное безразличие. Выбирайте — но знайте, что любой промежуточный подход лишь усугубляет проблему, создавая иллюзию участия без реальной гражданской ответственности."
4346,provenance,1.0,build_cv_corpus,"Хороший аргумент должен быть весомым. Этот аргумент не имеет веса, так как если бы у него был настоящий вес, как у гири или книги, его можно было бы взвесить. То есть, аргумент невесомый. А раз аргумент невесомый, значит, он ничего не значит и не заслуживает внимания. Вес — это физическая величина, которую можно измерить в килограммах. Если твои слова не давят на весы, они не имеют никакого веса в дискуссии. Поэтому давай говорить только о том, что имеет реальный, измеримый вес."
4365,provenance,1.0,build_cv_corpus,"-- Коллеги, нам необходимо обосновать эффективность внедряемой образовательной методики. В распоряжении имеются лишь общие слова о повышении вовлечённости, но отсутствуют объективные критерии: ни сравнительных исследований, ни независимой оценки динамики академической успеваемости.  -- Доказательства лежат на поверхности: методика признана эффективной, потому что она объективно улучшает академические результаты обучающихся. Так как обучающиеся показывают улучшения в усвоении программы, то методика поистине эффективна на практике. А успеваемость растёт как раз потому, что методика является эффективной. Этого достаточно для обоснования эффективности применения данного подхода в образовательных целях."
4379,provenance,1.0,build_cv_corpus,"Моя знакомая Анна прошла процедуру выбора пола ребёнка в клинике в соседней стране. Она выбрала девочку, и теперь её семья совершенно счастлива: муж доволен, бабушки в восторге, а сама Анна говорит, что это было лучшее решение в её жизни. Она чувствует себя увереннее как мать и утверждает, что эмоциональная связь с ребёнком стала глубже именно потому, что она сама выбрала пол. Этого одного случая достаточно, чтобы сделать вывод: все матери в мире будут счастливы, если им дать возможность выбирать пол ребёнка. Каждая женщина, которая сможет выбрать — мальчика или девочку — обретёт то же самое удовлетворение и гармонию в семье. Не бывает исключений: выбор пола всегда ведёт к счастью, потому что он даёт матери контроль над будущим. Те, кто сомневается в этом, просто не видели, как счастлива Анна. Один реальный пример доказывает, что легализация выбора пола принесёт всеобщее счастье всем будущим матерям без исключения."
4383,provenance,1.0,build_cv_corpus,"Посмотрите на Тома Круза: он один из самых успешных актёров Голливуда, у него миллиарды, он энергичен, уверен в себе и говорит, что саентология изменила его жизнь в лучшую сторону.  Разве это не доказательство, что саентология работает? Он выглядит счастливым, здоровым и собранным. Если бы она была ложной или вредной, мог бы такой человек, с таким уровнем достижений, посвятить ей десятилетия? Его успех — лучшее подтверждение истинности этой практики."
4387,provenance,1.0,build_cv_corpus,"-- Я изучил данные пенитенциарных систем разных стран: в Норвегии, например, уровень рецидивной преступности снизился до 20% после перехода на реабилитационные программы. Даже среди тех, кто совершал тяжкие преступления, многие возвращаются к нормальной жизни, если им предоставить образование, работу и психологическую поддержку. Так что утверждение, что преступники неисправимы, просто не соответствует фактам.  -- Я знаю одного рецидивиста — он трижды выходил из тюрьмы и снова совершал преступления. Он так и не исправился. Значит, все такие люди не поддаются исправлению, и закон о смягчении наказаний отменять нельзя. Если один не смог исправиться, то и остальные тоже не смогут — это же очевидно."
4416,provenance,1.0,build_cv_corpus,"Представьте, сколько жизней спасут альтернативные методы лечения, если их не удалят из перечня разрешенных к применению! Тысячи родителей уже отказались от химиотерапии и нашли исцеление через травы, энергетику и очищение. Если вы поддержите запрет этих методов на законодательном уровне, вы лишите больных людей последней надежды. Подумайте о бедных больных: ведь каждый ваш голос за запрет — это чья-то умирающая мечта о выздоровлении!"
4433,provenance,1.0,build_cv_corpus,"На родительском собрании обсуждали инициативу отказаться от традиционных экзаменов в начальной школе и перейти на непрерывную формирующую оценку. Ольга, мама четвероклассника, сказала: «Экзамены вызывают у детей тревожность, а формирующая оценка помогает учиться без страха провала». В ответ Дмитрий, другой родитель, резко возразил: «Вы предлагаете отменить экзамены в школе? Конечно, ведь это избавит ваших детей от необходимости учиться. Вы просто хотите снизить требования и вовсе не заботитесь об образовании. Вам важно не качество знаний, а чтобы ваш ребёнок получил пятёрку без усилий»."
4437,provenance,1.0,build_cv_corpus,"На международной конференции по наркополитике, где эксперты обсуждали последствия легализации каннабиса в разных странах, один участник из местного сообщества с возмущением заявил: Мой сосед в юности начал курить марихуану, вскоре бросил школу, потерял работу и в итоге совершил серию мелких краж и правонарушений. Значит, если мы легализуем каннабис даже частично, это неизбежно приведёт к массовому росту преступности по всей стране."
4438,provenance,1.0,build_cv_corpus,"-- Мы не можем полагаться только на удачные примеры. Количественная торговля сопряжена с высокими рисками: алгоритмы могут давать сбои, а волатильность часто уничтожает даже самые прочные стратегии. Нужны объективные данные за длительный период, а не отдельные истории успеха.  -- Алгоритмическая торговля всегда прибыльна и надёжна, ведь все мои знакомые, кто её активно использует на бирже, уже стали миллионерами и живут в роскоши. Я лично знаю трёх трейдеров, которые купили квартиры в центре и ездят на дорогих машинах исключительно благодаря роботам. Если это помогло им, значит, система безотказная, и любые разговоры о рисках — просто непонимание."
4460,provenance,1.0,build_cv_corpus,"-- Я предлагаю не запрещать алгоритмическую торговлю, а ввести разумное регулирование: обязательное тестирование алгоритмов перед внедрением, лимиты на скорость сделок, прозрачность для регулятора. Это позволит сохранить инновации и ликвидность, но исключит ситуации, когда алгоритмы ведут к обвалам, как это было несколько лет назад. Рынок не должен превращаться в дикое поле, но и убивать технологии нельзя.  -- Вы утверждаете, что алгоритмическая торговля допустима, значит, вы хотите, чтобы роботы заменили трейдеров, уволили тысячи людей и обрушили мировую экономику! Сначала вы разрешаете алгоритмы, потом через год все биржи будут управляться машинами, люди потеряют работу, а при первой же ошибке программа обрушит всё за секунды. Ваше регулирование — это просто ширма, чтобы легализовать то, что уничтожит отрасль."
4486,provenance,1.0,build_cv_corpus,"— Я думаю, что телемаркетинг как инструмент не должен быть полностью запрещён. Да, бывают злоупотребления, но некоторые компании действительно предлагают полезные услуги — например, напоминания о страховке или скидки для лояльных клиентов. — Ага, понятно! Значит, вы считаете, что телемаркетинг никогда не обманывает и не раздражает людей, а только приносит пользу? Вы всерьёз верите, что каждый звонок — это акт доброй воли, и никто не использует манипуляции, фейковые акценты или давление на пенсионеров?"
4504,provenance,1.0,build_cv_corpus,"-- Равенство полов нужно закрепить в конституции отдельной статьёй, но для этого необходимо объяснить, почему это важно. Одних деклараций недостаточно.  -- Равенство полов необходимо, потому что мужчины и женщины должны быть равны. А равны они должны быть именно потому, что равенство полов необходимо. Это очевидно и не требует дополнительных обоснований."
4509,provenance,1.0,build_cv_corpus,"Легализация каннабиса в медицинских целях по рецепту врача — это первый шаг к тотальному развращению нашего общества. Подумайте о детях! Представьте себе десятилетнего мальчика, который завтра пойдёт в школу и увидит, как старшеклассники курят травку прямо у входа. Его глаза расширятся от любопытства, он подойдёт ближе, ему предложат «попробовать всего одну затяжку». И этот ребёнок, который ещё вчера мечтал стать врачом, сегодня сделает первый шаг к зависимости. Через год он уже не узнает своих родителей, через два — сидит в тюрьме за кражи, чтобы купить дозу, через три — лежит в морге с передозировкой. Его будущее уничтожено. А всё началось с «безопасной медицинской легализации»! Подумайте о детях! Каждый рецепт на каннабис — это открытая дверь для наркоторговцев в школьные коридоры. Каждая аптека, где продаётся «лекарство», станет точкой притяжения для подростков. Вы хотите, чтобы ваш ребёнок стал наркоманом? Вы хотите видеть его лицо, искажённое ломкой? Вы готовы нести ответственность за сломанные судьбы тысяч детей? Подумайте о детях — пока ещё не поздно!"
4523,provenance,1.0,build_cv_corpus,"— Исследования Гарвардской школы общественного здравоохранения показывают: в штатах с обязательной проверкой биографии покупателей оружия уровень убийств на 35% ниже, чем в штатах без такой проверки. Мета-анализ 2022 года в журнале «The Lancet» подтверждает: жёсткий контроль огнестрельного оружия коррелирует со снижением насильственных преступлений. Даже в странах с культурой оружия (Швейцария, Финляндия) действуют строгие требования к лицензированию. Запрет или ограничение оружия имеет научное обоснование.  — У вас нет диплома криминолога, юридического образования или сертификата специалиста по общественной безопасности. Вы не проходили аккредитацию в Институте криминальных исследований и не имеете лицензии на работу с вопросами вооружённой безопасности. Без формального образования в области криминологии и права вы просто не обладаете компетенцией судить об эффективности оружейного контроля. Даже если ваши данные выглядят убедительно, отсутствие профильного диплома делает ваши выводы недействительными. Слушать стоит только тех, у кого есть степень магистра криминологии или юридический диплом с профилем «уголовное право». Мнение всех остальных — это просто непрофессиональные рассуждения без экспертной ценности."
4539,provenance,1.0,build_cv_corpus,"На городском форуме по правам человека предложили запустить просветительскую кампанию против сталкинга и домашнего насилия. Один участник возразил: Почему мы должны бороться со сталкингом и домашним насилием, когда у нас столько проблем с бедностью, безработицей и разрухой в школах? Сначала накормите голодных и дайте людям работу — а потом уже занимайтесь остальными вопросами! Это же отвлекает от настоящих нужд общества."
4549,provenance,1.0,build_cv_corpus,"— Мария отлично подойдёт присмотреть за ребёнком на выходные. Она три года работала няней в детском саду, у неё есть медицинская справка, соседи рекомендуют её как ответственную и терпеливую. Она сама мама пятилетнего сына и прекрасно понимает потребности детей. — Она же эгоистка, только о себе и думает! Всё время выкладывает селфи в соцсетях, ходит в дорогие рестораны, а про родителей ни разу не вспомнила. На прошлой неделе опоздала на встречу с подругой на час, потому что делала макияж. Как можно ей доверять ребёнка? Эгоистичный человек никогда не поставит интересы ребёнка выше своих. Она будет думать только о том, как быстрее закончить и пойти по своим делам. Её забота о ребёнке — это лишь показуха для других."
4556,provenance,1.0,build_cv_corpus,"-- Мы должны ввести последовательные меры для учеников, которые систематически нарушают правила: сначала беседа с классным руководителем, затем предупреждение в дневник, а при повторных нарушениях — временное отстранение от занятий. Это поможет поддерживать дисциплину и даст понять, что за поведение есть ответственность.  -- Вы действительно хотите, чтобы детей исключали за малейшие проступки — даже за забытую ручку или не так сказанное слово? Это же крайность! Вы предлагаете выгонять детей из школы за любую мелочь, превращая образование в исправительную колонию!"
4568,provenance,1.0,build_cv_corpus,"Мой коллега страдал от бессонницы годами, пока не начал пить травяной чай по рецепту своей бабушки — и теперь спит как младенец. Значит, это поможет всем четверым моим друзьям, которые сейчас жалуются на плохой сон. Не нужно никаких врачей — просто заваривайте тот же чай!"
4575,provenance,1.0,build_cv_corpus,"В школе запретили смартфоны на уроках, и за последние два года уровень агрессии среди учеников заметно снизился. Значит, запрет смартфонов напрямую предотвращает школьное хулиганство. Раньше дети часто ссорились из-за лайков в соцсетях и рейтингах в играх, а иногда даже кричали на уроках во время игр, теперь же у них нет этих причин для споров -- ясно, что именно отсутствие гаджетов сделало их добрее."
4643,provenance,1.0,build_cv_corpus,"Мы казнили одного преступника — того самого, что убил семью в районе Норд — и уже через месяц уровень насильственных преступлений в городе упал на двадцать процентов. Люди стали чувствовать себя в безопасности, улицы опустели от хулиганов. Значит, казни везде помогут справляться с преступностью. Не нужно никаких социальных программ — достаточно показать, что за преступление последует неминуемая расплата."
4652,provenance,1.0,build_cv_corpus,"Подумайте о детях! Неужели вы хотите, чтобы они страдали от ограничений в интернете? Представьте: ребёнок не может найти информацию для школьного проекта, не может связаться с друзьями после переезда, не может участвовать в онлайн-олимпиадах — только потому, что взрослые решили защитить его, лишив доступа. Каждое такое ограничение — это удар по его будущему, его возможностям, его доверию к миру. Неужели мы готовы пожертвовать целым поколением ради иллюзии безопасности?"
4653,provenance,1.0,build_cv_corpus,"Либо все носят форму, и в школе царит мир, потому что единая одежда стирает социальные различия, убирает поводы для насмешек и помогает сосредоточиться на учёбе. Либо — хаос и вражда, ведь как только кто-то начнёт одеваться по-своему, сразу возникнет конкуренция, зависть, давление и буллинг по поводу внешнего вида. Третьего не дано: либо полное единообразие, либо полный разлад."
4677,provenance,1.0,build_cv_corpus,"— Государственные защитники играют важную роль в системе правосудия: они обеспечивают защиту для тех, кто не может себе позволить адвоката, снижают риск несправедливых приговоров и поддерживают принцип равенства перед законом. Статистика показывает, что в 40% случаев госзащитники добиваются оправдания или смягчения приговора. Многие факторы влияют на исход дела: тяжесть преступления, доказательства, судья, обстоятельства. Нельзя судить о всей системе по отдельным случаям. — Мой сосед пользовался услугами госзащитника и сел. Значит, госзащитники бесполезны для всех. Он рассказывал, что адвокат почти не готовился, пришёл на суд с пустыми руками и вообще не защищал его как следует. Если бы защитник был нормальным, сосед бы точно не сел. Раз у одного человека не сработало, значит, у всех будет так же. Зачем вообще тратить деньги на этих «защитников», если они всё равно ничего не делают? Лучше сразу признавать вину и просить смягчения — хоть честно, а не обманывать надеждами."
4678,provenance,1.0,build_cv_corpus,"Закон об обязательной вакцинации детей — это не забота о здоровье, это насилие над родительскими правами и детским телом. Неужели вы хотите, чтобы ваши дети страдали из-за чужой злости и безразличия? Подумайте о невинных жертвах! Представьте себе малыша в возрасте двух лет, которого насильно держат на приёме, в то время как в его маленькую ручку вводят непонятную жидкость с десятками химических веществ. Его глазки полны ужаса, он плачет, а родители вынуждены стоять в стороне и смотреть на это беспомощно. Это не медицина — это пытка. А потом представьте последствия: ребёнок с высокой температурой, судорогами, аллергической сыпью по всему телу. Малыш не может объяснить, что с ним происходит, он только плачет и просит маму. Кто ответит за эти страдания? Кто возместит родителям боль от вида мучающегося ребёнка? Каждая обязательная прививка — это рана на детской душе, которая никогда не затянется. Мы не против здоровья — мы против насилия! Мы не лишаем детей защиты — мы защищаем их от тех, кто хочет превратить их в подопытных кроликов. Неужели вы готовы пожертвовать своими детьми ради абстрактной «общественной безопасности»? Подумайте о невинных жертвах — пока ещё не поздно!"
4681,provenance,1.0,build_cv_corpus,"Взгляните на рынок безалкогольных напитков: «Сладкий Взрыв» продаётся тиражом 500 миллионов бутылок в год и занимает 78% полок в супермаркетах по всей стране. Каждый второй человек в очереди за кассой кладёт эту газировку в корзину. Даже дети в школьных столовых просят именно её, а не сок или воду. В соцсетях миллионы пользователей выкладывают фото с бутылкой «Сладкого Взрыва» под хештегом #МойЛюбимыйНапиток. Когда такое количество людей — от малышей до пенсионеров — единогласно выбирает один продукт, это уже не просто предпочтение, а объективное доказательство его превосходства. Большинство не может ошибаться в главном: если миллионы людей каждый день покупают этот напиток, значит, он действительно вкуснее, полезнее и лучше любой альтернативы.  Воля потребительского большинства всегда точнее любых лабораторных анализов: популярность — это народный референдум о качестве. Поэтому «Сладкий Взрыв» — объективно лучший выбор для всей семьи."
4722,provenance,1.0,build_cv_corpus,"На тренинге по личной эффективности один коуч заявил: Либо ты всегда решаешь все проблемы самостоятельно, без чьей-либо помощи, либо ты полностью зависим от других, не способен сделать и шага без поддержки. Третьего не дано — никаких полутонов, никаких компромиссов. Если ты просишь совета, значит, ты уже в ловушке зависимости! Это закон зрелой личности."
4748,provenance,1.0,build_cv_corpus,"Миссионеры приносят несомненную пользу коренным народам Амазонки. Они искренне верят, что спасают души людей, живущих «во тьме язычества». Каждый миссионер уезжает из дома, оставляет семью и комфорт, чтобы годами жить в джунглях без электричества и медицины — только ради того, чтобы поделиться верой. Они учат детей читать по Библии, строят простые школы из подручных материалов, приносят базовые лекарства от малярии и чистую воду. Их сердца полны любви и сострадания — они искренне хотят добра этим людям. А искренность намерений — это самое главное в любом деле. Когда человек действует из чистых побуждений, его действия автоматически становятся правильными и полезными. Остальное — вторично: неважно, что местные шаманы теряют уважение в общине, что древние ритуалы забываются за одно поколение, что дети стыдятся языка своих предков и отказываются от традиционных обрядов перехода во взрослую жизнь. Неважно, что общины раскалываются на «верующих» и «язычников», а старейшины теряют авторитет. Неважно, что через двадцать лет молодёжь покидает деревни, потому что их культура уже разрушена, а новая идентичность не укоренилась. Главное — миссионеры искренни в своём стремлении помочь. Их намерения чисты, а значит, их деятельность приносит пользу. Добрые намерения оправдывают любые последствия."
4760,provenance,1.0,build_cv_corpus,"Зачем тратить миллиарды на космические исследования? Это совершенно бесполезно, потому что тратить ресурсы на космос — это по определению бесполезная трата ресурсов. Всё, что связано с космосом, изначально лишено ценности, ведь любые расходы на него — это просто пустая трата. А пустая трата, как ни назови, остаётся бессмысленной."
