label	text	rationale
appeal to emotion	Обсуждали запрет определённых книг. Один выступающий заявил: Эти тексты могут разрушить внутренний мир подростков, вызвать тревогу и страх. Подумайте о том, как легко ранить неокрепшую психику. Они остаются один на один с этим. Значит такие книги нужно изъять из доступа.	Подумайте о том, как легко ранить неокрепшую психику.[SEP]Значит такие книги нужно изъять из доступа.
faulty generalization	Я был в безопасном месте — обычный районный парк с охраной и камерами — и мне было хорошо: тихо, чисто, никто не приставал. Значит, во всех безопасных местах людям обязательно комфортно.	Я был в безопасном месте[SEP]мне было хорошо[SEP]Значит, во всех безопасных местах людям обязательно комфортно
fallacy of credibility	Инвестиции в криптовалюту — это надёжный способ сохранить и приумножить капитал даже в кризис. В этом я абсолютно уверен, ведь так говорит олимпийский чемпион по лыжным гонкам, трёхкратный обладатель Кубка мира. Человек такого уровня дисциплины, целеустремлённости и стратегического мышления не может ошибаться в финансовых вопросах. Он сам заработал первые биткоины ещё в 2017 году и сегодня утверждает, что крипторынок стабилен и предсказуем. Когда олимпийский чемпион говорит, что криптовалюта надёжнее банковских вкладов, это стоит принимать как руководство к действию. Его победы на международных соревнованиях доказывают умение просчитывать риски и принимать правильные решения под давлением — качества, которые напрямую применимы к трейдингу. Зачем читать финансовые отчёты и изучать волатильность рынка, если можно просто последовать совету человека, который достиг вершин в своей профессии? Опыт чемпиона — лучший советник для ваших инвестиций.	Инвестиции в криптовалюту[SEP]надёжный способ сохранить и приумножить капитал[SEP]ведь так говорит олимпийский чемпион
intentional	— Ты правда считаешь, что нужно проверять дипломы сотрудников? — Или ты предполагаешь, что многие здесь обманывают, потому что сам так бы поступил? Такой вопрос уже содержит обвинение. Вместо обсуждения процедуры проверки ты переводишь разговор на личные качества. Это выглядит как попытка дискредитировать предложение, приписывая скрытые мотивы, а не анализируя его пользу.	Или ты предполагаешь, что многие здесь обманывают, потому что сам так бы поступил?
appeal to emotion	Обсуждали ужесточение наказаний за мелкие правонарушения. Один юрист говорил о пропорциональности, но другой участник говорил иначе. Он описал чувство страха, когда нарушается порядок на улицах. Неужели вы хотите жить в постоянной тревоге? Зал стал напряжённым. Поэтому наказания нужно сделать максимально жёсткими.	Неужели вы хотите жить в постоянной тревоге?[SEP]Поэтому наказания нужно сделать максимально жёсткими.
fallacy of relevance	— По данным Минздрава, за последние три года смертность от сердечно-сосудистых заболеваний выросла на 12%, особенно в малых городах, где не хватает кардиологов и современного оборудования. Очереди на обследования достигают двух месяцев, а пациенты часто не получают своевременную помощь. Нам нужно срочно инвестировать в медицинскую инфраструктуру и подготовку специалистов. — Разве можно сейчас обсуждать какие-то больницы, когда в стране падает рождаемость и население сокращается? Молодые семьи не могут позволить себе жильё, детские сады переполнены, а пособия едва покрывают базовые расходы. Если мы не решим демографический кризис, через 20 лет просто некому будет лечиться в этих больницах. Сначала нужно стимулировать рождаемость, создавать условия для семей, а уже потом думать о медицинской системе.	Разве можно сейчас обсуждать какие-то больницы, когда в стране падает рождаемость и население сокращается
circular reasoning	В обсуждении этики ИИ подняли вопрос справедливости алгоритма. Алгоритм справедлив, так как не допускает предвзятости. Это повышает доверие пользователей. Отсутствие предвзятости вытекает из того, что алгоритм справедлив. Следовательно, аудит можно упростить.	Алгоритм справедлив, так как не допускает предвзятости[SEP]Отсутствие предвзятости вытекает из того, что алгоритм справедлив
fallacy of relevance	— Внедрение электронных медицинских карт сократит время на приём на 15% и снизит ошибки из-за потери данных. Пилот в трёх регионах показал рост удовлетворённости пациентов до 82%. — А вы знаете, что в прошлом году мы открыли пять новых спортивных площадок во дворах? Это улучшает здоровье населения. Разве нужно обсуждать цифровые карты, когда физическая активность даёт более быстрый эффект для здоровья? Лучше расширять дворовый спорт.	А вы знаете, что в прошлом году мы открыли пять новых спортивных площадок во дворах[SEP]Разве нужно обсуждать цифровые карты, когда физическая активность даёт более быстрый эффект для здоровья
fallacy of relevance	— Городская администрация рассматривает проект модернизации системы водоснабжения: изношенность труб достигает 70%, ежегодно происходит до 500 аварий, что приводит к отключениям воды и загрязнению. Эксперты предлагают заменить сети в течение пяти лет. — Зачем вкладывать миллиарды в трубы, когда у нас катастрофическая ситуация с детскими садами? Очереди достигают двух лет ожидания, родители вынуждены оставлять работу. Сначала решите проблему нехватки мест в детсадах, а потом уже занимайтесь инфраструктурой водоснабжения. Вода есть и сейчас, а вот детям сидеть негде.	Зачем вкладывать миллиарды в трубы, когда у нас катастрофическая ситуация с детскими садами[SEP]Сначала решите проблему нехватки мест в детсадах, а потом уже занимайтесь инфраструктурой водоснабжения
ad populum	Я сомневаюсь, что криптовалюты — надёжное вложение. Но ведь миллионы инвесторов по всему миру активно покупают их, значит, это разумная стратегия. Люди не стали бы массово вкладываться в то, что не приносит пользы.	Но ведь миллионы инвесторов по всему миру активно покупают их, значит, это разумная стратегия
faulty generalization	На конференции один спикер читал доклад по бумажке и выглядел неуверенно. Это немного разочаровало. Один доклад оказался слабым — значит, вся конференция организована на низком уровне. Хотя тема казалась интересной.	Один доклад оказался слабым — значит, вся конференция организована на низком уровне
circular reasoning	В обсуждении этики ИИ прозвучало утверждение: Алгоритм справедлив, потому что не допускает предвзятости, а отсутствие предвзятости определяется его справедливостью. Это стало аргументом в пользу его внедрения.	Алгоритм справедлив, потому что не допускает предвзятости, а отсутствие предвзятости определяется его справедливостью
equivocation	Я уверен, что важно иметь хороший тон. Тон определяет, как тебя воспринимают окружающие, влияет на общение и отношения. Тон задаёт звучание, как музыкальный тон определяет гармонию. Если я понимаю музыкальные тона, значит, мой тон в разговоре всегда будет правильным. Поэтому мне не нужно учиться коммуникации отдельно.	Тон задаёт звучание, как музыкальный тон определяет гармонию. Если я понимаю музыкальные тона, значит, мой тон в разговоре всегда будет правильным.
fallacy of credibility	В обсуждении культурных норм один человек говорит, что определённый обычай нельзя отменять. Мы обязаны следовать этому обычаю, потому что он передавался из поколения в поколение, и поэтому он является правильным сам по себе. Он считает, что традиции отражают коллективный опыт народа. Если что-то сохранялось веками, значит это уже доказало свою ценность. Любые изменения воспринимаются как угроза культурной идентичности. Даже если общество изменилось, это не повод пересматривать традиции, ведь их длительное существование считается достаточным доказательством их правильности.	Мы обязаны следовать этому обычаю, потому что он передавался из поколения в поколение[SEP]он является правильным сам по себе
false causality	Я начал вставать раньше по утрам и заметил, что дни стали проходить продуктивнее. Так как повышение продуктивности совпало с ранними подъёмами, значит именно ранний режим является причиной эффективности. Теперь стараюсь придерживаться этого графика.	Так как повышение продуктивности совпало с ранними подъёмами, значит именно ранний режим является причиной эффективности
ad hominem	— Следует увеличить финансирование общественного транспорта. — Ты просто не любишь водить и боишься дорог, поэтому твои аргументы против развития автомобильной инфраструктуры несостоятельны. Город должен быть удобен для всех.	Ты просто не любишь водить и боишься дорог, поэтому твои аргументы против развития автомобильной инфраструктуры несостоятельны
fallacy of extension	— Я думаю, что стоит поощрять использование возобновляемых источников энергии, чтобы снизить зависимость от ископаемого топлива. Это долгосрочная стратегия. поощрение развития возобновляемой энергетики при постепенном снижении зависимости от ископаемого топлива. — Значит, вы хотите немедленно отказаться от нефти и газа и оставить страну без энергии? Вы предлагаете выключить электростанции, остановить транспорт и жить при свечах? Это приведёт к катастрофе!	поощрение развития возобновляемой энергетики при постепенном снижении зависимости от ископаемого топлива. — Значит, вы хотите немедленно отказаться от нефти и газа и оставить страну без энергии
appeal to emotion	В парламенте спорили о закрытии границ. Один депутат выступил: Люди боятся выходить на улицу, в новостях постоянно говорят об угрозах. Разве вы хотите, чтобы страх поселился в каждом доме? Поэтому границы нужно полностью закрыть. Без этого мы предадим собственных граждан.	Разве вы хотите, чтобы страх поселился в каждом доме? Поэтому границы нужно полностью закрыть.
false dilemma	В образовательной политике нужно сделать выбор. Третьего не дано: либо мы полностью переводим обучение в онлайн-формат, используя современные технологии и дистанционные платформы. Это позволит сделать образование доступным для всех и снизить расходы на инфраструктуру. Многие уже привыкли к цифровым инструментам, и переход кажется логичным шагом. либо система образования останется устаревшей и неэффективной, не соответствующей требованиям времени. В таких условиях смешанные модели обучения не воспринимаются как серьёзное решение.	Третьего не дано: либо мы полностью переводим обучение в онлайн-формат[SEP]либо система образования останется устаревшей и неэффективной
circular reasoning	В маркетинговом анализе сказали: бренд силён, поскольку обладает высокой узнаваемостью, а узнаваемость обусловлена силой бренда. Это использовали в стратегии продвижения.	бренд силён, поскольку обладает высокой узнаваемостью, а узнаваемость обусловлена силой бренда
fallacy of extension	— Я думаю, что в университетах стоит проверять источники финансирования научных исследований, чтобы избежать конфликта интересов. Это важно для доверия к науке, но не означает запрет частных инвестиций. — Значит, вы хотите полностью запретить частное финансирование науки и оставить учёных без денег? По-вашему, бизнес — это зло, и любые исследования должны зависеть только от государства? Вы предлагаете уничтожить инновации, потому что без частных вложений наука просто остановится! Это путь к застою и деградации.	в университетах стоит проверять источники финансирования научных исследований[SEP]Значит, вы хотите полностью запретить частное финансирование науки и оставить учёных без денег
false dilemma	Вопрос экологической политики требует решительных действий. Либо мы полностью закрываем вредные производства, даже если это ударит по экономике и приведёт к росту безработицы. Загрязнение воздуха и воды уже достигло критического уровня, и промедление может стоить слишком дорого. Люди продолжают болеть, экосистемы разрушаются, и ситуация ухудшается с каждым годом. либо мы окончательно уничтожим природу и поставим под угрозу жизнь будущих поколений. В такой ситуации нет времени на постепенные реформы или компромиссы с промышленностью, потому что ущерб уже слишком велик.	Либо мы полностью закрываем вредные производства[SEP]либо мы окончательно уничтожим природу и поставим под угрозу жизнь будущих поколений
fallacy of relevance	— В университете планируется обновление учебных программ по ИТ: добавление курсов по кибербезопасности, машинному обучению и управлению данными. Работодатели сообщают о дефиците специалистов, а выпускники без новых навыков теряют конкурентоспособность. — А вы знаете, что наш университет выиграл международный конкурс по спортивному ориентированию и получил грант на развитие инфраструктуры? Это повышает престиж вуза. Разве можно говорить о программах, когда у нас такие успехи в спорте и признание на международной арене? Надо укреплять бренд университета через достижения студентов.	А вы знаете, что наш университет выиграл международный конкурс по спортивному ориентированию[SEP]Разве можно говорить о программах, когда у нас такие успехи в спорте и признание на международной арене
fallacy of relevance	— Университет планирует сократить финансирование научных лабораторий, несмотря на то что за последние три года они привлекли гранты на 200 миллионов рублей и опубликовали более 150 статей в международных журналах. Это может привести к оттоку молодых учёных и падению научного рейтинга. — Но вы посмотрите, какие у нас старые общежития, где студенты живут в комнатах по шесть человек без ремонта десятилетиями? Протекающие крыши, плесень на стенах, отсутствие нормальных кухонь. Разве можно говорить о науке, когда студенты живут в таких условиях? Сначала обеспечьте достойное жильё, а уже потом инвестируйте в лаборатории и публикации.	Но вы посмотрите, какие у нас старые общежития, где студенты живут в комнатах по шесть человек без ремонта десятилетиями[SEP]Разве можно говорить о науке, когда студенты живут в таких условиях
faulty generalization	Я попробовал один веганский бургер, и он мне не понравился — значит, вся веганская еда невкусная. Хотя друзья советуют разные места. Возможно, я просто не привык.	Я попробовал один веганский бургер, и он мне не понравился — значит, вся веганская еда невкусная
fallacy of credibility	В споре о школьной форме один родитель предложил разрешить детям свободно выбирать одежду, ссылаясь на исследования о самовыражении и психологическом комфорте. Другой ответил: мы не должны менять правила школьной формы, потому что любые нововведения разрушат дисциплину, ведь в наших школах десятилетиями было принято носить одинаковую одежду. Это традиция, которая формировалась годами и проверена временем. Наши родители и их родители учились в форме, и это не мешало им получать образование. Если отказаться от этого обычая, школа потеряет свою идентичность. Поэтому нужно сохранять строгую форму, ведь многолетняя практика сама по себе доказывает её правильность и необходимость.	мы не должны менять правила школьной формы[SEP]ведь в наших школах десятилетиями было принято носить одинаковую одежду
fallacy of relevance	— В последние годы наблюдается рост киберпреступности: количество атак на банковские системы увеличилось на 40%, а ущерб оценивается в миллиарды рублей. Требуются новые меры кибербезопасности. — Но ведь у нас в стране активно развивается сфера онлайн-образования, и миллионы людей получают доступ к знаниям через интернет-платформы? Это огромный прогресс. Разве стоит фокусироваться на угрозах, когда цифровая трансформация приносит столько пользы обществу? Нужно поддерживать развитие, а не тормозить его страхами.	Но ведь у нас в стране активно развивается сфера онлайн-образования, и миллионы людей получают доступ к знаниям через интернет-платформы[SEP]Разве стоит фокусироваться на угрозах, когда цифровая трансформация приносит столько пользы обществу
ad populum	— Думаешь, стоит инвестировать в этот стартап? — Его почти никто из венчурных фондов не профинансировал вследствие этого проект нежизнеспособен. Лучше выбрать что-то, что уже привлекло массовое внимание инвесторов.	Его почти никто из венчурных фондов не профинансировал вследствие этого проект нежизнеспособен
false dilemma	В бюджетной политике сейчас есть только один разумный выбор: либо мы резко повышаем налоги на бизнес, правительство сможет закрыть дефицит и сохранить социальные выплаты, иначе придётся урезать расходы. Экономика переживает непростой период, и доходы казны падают. Многие надеются на рост инвестиций и расширение налоговой базы, но на это уйдёт время. либо государство окажется на грани финансового коллапса. В такой ситуации любые разговоры о постепенных мерах выглядят несерьёзно. Нужно действовать быстро и решительно, иначе последствия будут необратимыми.	В бюджетной политике сейчас есть только один разумный выбор: либо мы резко повышаем налоги на бизнес,[SEP]либо государство окажется на грани финансового коллапса.
false causality	С тех пор как я поменял заставку на телефоне на изображение гор, у меня стало больше удачных сделок. Раз успехи в работе начались после смены заставки, значит именно она приносит удачу и влияет на решения клиентов. Теперь советую всем выбрать «правильную» картинку.	Раз успехи в работе начались после смены заставки, значит именно она приносит удачу и влияет на решения клиентов
fallacy of extension	— Я считаю, что в городах стоит развивать велоинфраструктуру, чтобы снизить нагрузку на дороги — это полезно и для экологии, и для здоровья. Никто не говорит, что все должны пересесть на велосипеды, но альтернатива должна быть. — Значит, вы хотите заставить всех ездить только на велосипедах и убрать автомобили из городов? Отлично, пусть люди добираются по три часа на работу! Вы предлагаете игнорировать климат, расстояния и реальную жизнь. Скоро вы запретите общественный транспорт и оставите только велосипеды!	в городах стоит развивать велоинфраструктуру, чтобы снизить нагрузку на дороги[SEP]заставить всех ездить только на велосипедах и убрать автомобили из городов
fallacy of credibility	В обсуждении диет один человек привёл данные исследований о сбалансированном питании. Его собеседник сказал: Эта диета действительно лучшая, ведь её продвигает известная модель, которая добилась успеха, и если человек с такой внешностью так утверждает, значит это правда. Модель демонстрирует отличную физическую форму и делится своими привычками в интервью. Её внешний вид воспринимается как доказательство эффективности диеты. Хотя у неё нет медицинского образования, её советы принимаются как авторитетные. В результате научные данные игнорируются, а внешний успех становится аргументом.	Эта диета действительно лучшая, ведь её продвигает известная модель[SEP]и если человек с такой внешностью так утверждает, значит это правда
fallacy of extension	— Я думаю, что городским властям стоит ограничить застройку в историческом центре, чтобы сохранить архитектурное наследие и облик города. Это не запрет на строительство в целом, а разумное регулирование, чтобы новые здания вписывались в существующую среду и не разрушали историческую ценность района. — Значит, вы хотите полностью запретить любое строительство в городе и заморозить его развитие навсегда, как музей под открытым небом? Отличная идея — давайте тогда вообще перестанем строить жильё, пусть люди живут где придётся! По вашей логике, любой кран — это преступление против истории, а развитие города — зло. Это же путь к деградации и стагнации!	городским властям стоит ограничить застройку в историческом центре, чтобы сохранить архитектурное наследие и облик города[SEP]вы хотите полностью запретить любое строительство в городе и заморозить его развитие навсегда, как музей под открытым небом
fallacy of relevance	— По данным Министерства здравоохранения, в сельских районах не хватает более 40% врачей, а время ожидания скорой помощи достигает 2 часов. Это приводит к росту смертности от предотвратимых причин, особенно среди пожилых людей. Необходимо срочно увеличивать финансирование медицины и стимулировать врачей работать в регионах. — Разве можно обсуждать нехватку врачей, когда у нас в стране падает уровень рождаемости и население сокращается каждый год? Демографический кризис — вот настоящая угроза будущему страны. Давайте лучше сосредоточимся на поддержке молодых семей и увеличении рождаемости, а не на проблемах медицины в глубинке. Если не будет новых поколений, то и лечить будет некого, поэтому именно это должно быть приоритетом.	Разве можно обсуждать нехватку врачей, когда у нас в стране падает уровень рождаемости и население сокращается каждый год[SEP]Давайте лучше сосредоточимся на поддержке молодых семей и увеличении рождаемости, а не на проблемах медицины в глубинке
appeal to emotion	— Свобода прессы важна для общества. — Подумайте о панике, которую вызывают слухи и фейки! Разве вы хотите, чтобы люди жили в постоянной тревоге? Поэтому государство должно жёстко контролировать СМИ. Иначе последствия будут разрушительными.	Подумайте о панике, которую вызывают слухи и фейки! Разве вы хотите, чтобы люди жили в постоянной тревоге? Поэтому государство должно жёстко контролировать СМИ.
false dilemma	— Можно реформировать систему налогообложения постепенно. — Либо мы резко снижаем налоги для бизнеса, чтобы стимулировать экономический рост. Компании нуждаются в поддержке. либо экономика окончательно застопорится. В условиях конкуренции важно действовать быстро. Промедление может привести к потере инвестиций и рабочих мест.	Либо мы резко снижаем налоги для бизнеса,[SEP]либо экономика окончательно застопорится.
circular reasoning	На семинаре по методологии науки спорили о критериях истинности теории. Теория достоверна, поскольку её выводы подтверждаются, а подтверждение выводов вытекает из достоверности теории. В итоге участники сошлись на том, что иного стандарта пока нет.	Теория достоверна, поскольку её выводы подтверждаются, а подтверждение выводов вытекает из достоверности теории
ad populum	Он отказался от редкой профессии, объяснив это так: её почти никто не выбирает, значит, в ней нет перспектив. Популярные направления всегда надёжнее.	её почти никто не выбирает, значит, в ней нет перспектив
appeal to emotion	На заседании обсуждали ужесточение наказаний. Один из выступающих говорил о боли жертв преступлений. Как можно говорить о мягкости, когда люди пережили такую трагедию? Его слова звучали обвиняюще. Поэтому наказания должны быть максимально жёсткими, вплоть до смертной казни.	Как можно говорить о мягкости, когда люди пережили такую трагедию?[SEP]Поэтому наказания должны быть максимально жёсткими, вплоть до смертной казни.
equivocation	Я уверен, что союз людей — это основа сильного общества. Когда люди объединяются, они достигают большего, поддерживают друг друга и создают устойчивую систему. Союз укрепляет связи и делает структуру прочной. Без союза всё распадается. Поэтому я внимательно отношусь к языку. Если в предложении есть союз, значит, оно уже сильнее и надёжнее по смыслу, ведь связь элементов гарантирована.	Союз укрепляет связи и делает структуру прочной. Без союза всё распадается.[SEP]Если в предложении есть союз, значит, оно уже сильнее и надёжнее по смыслу
circular reasoning	В обсуждении этики ИИ говорили о допустимости решений алгоритмов. Решения алгоритма корректны, потому что они верные. Это считали достаточным. А они верные, потому что решения алгоритма корректны. Поэтому систему оставили без аудита.	Решения алгоритма корректны, потому что они верные[SEP]А они верные, потому что решения алгоритма корректны
appeal to emotion	— Нужны ли фильтры в интернете? — Люди рассказывают о травле и ужасах, которые видят дети. Подумайте о их слезах и ночных кошмарах В таких условиях бездействие выглядит жестоким. Неужели вы позволите этому продолжаться, значит необходимо ввести жёсткую цензуру.	Подумайте о их слезах и ночных кошмарах[SEP]Неужели вы позволите этому продолжаться, значит необходимо ввести жёсткую цензуру.
false dilemma	В сфере технологий активно обсуждается искусственный интеллект. Либо мы полностью доверяем решениям алгоритмов, позволяя им управлять процессами без вмешательства человека. Это ускоряет работу и снижает издержки. Компании получают конкурентное преимущество. либо мы отказываемся от ИИ и остаёмся в прошлом, теряя эффективность и инновационный потенциал. В таком подходе любые гибридные модели рассматриваются как временные и неустойчивые.	Либо мы полностью доверяем решениям алгоритмов,[SEP]либо мы отказываемся от ИИ и остаёмся в прошлом,
fallacy of credibility	В разговоре о культурных праздниках один человек утверждает: мы обязаны праздновать этот обряд именно так, потому что наши предки веками соблюдали его без изменений. Он считает любые нововведения недопустимыми. Если традиция сохранялась поколениями, значит она правильная и должна оставаться неизменной. При этом не рассматривается, насколько обряд актуален сегодня или какие последствия он имеет, так как сама традиция объявляется достаточным основанием.	мы обязаны праздновать этот обряд именно так, потому что наши предки веками соблюдали его без изменений[SEP]Если традиция сохранялась поколениями, значит она правильная и должна оставаться неизменной
fallacy of credibility	В обсуждении новых технологий один участник говорит, что искусственный интеллект может быть опасен, приводя аргументы учёных. Но другой отвечает: искусственный интеллект безопасен, потому что его поддерживает известный предприниматель, и если человек, построивший успешные технологические компании, так считает, значит это правда. Этот предприниматель известен своими инновациями и влиянием на индустрию. Его успех воспринимается как доказательство его правоты в любых технологических вопросах. Поэтому его мнение кажется более убедительным, чем сложные научные дискуссии и осторожные оценки специалистов.	искусственный интеллект безопасен, потому что его поддерживает известный предприниматель[SEP]если человек, построивший успешные технологические компании, так считает, значит это правда
