label	text	rationale
false dilemma	В вопросе военных расходов звучит утверждение: есть только два варианта — либо мы резко увеличиваем оборонный бюджет, чтобы обеспечить безопасность страны. При этом не анализируются дипломатические и экономические инструменты. Важно учитывать баланс расходов. либо государство становится уязвимым перед внешними угрозами. Такой подход игнорирует промежуточные решения.	есть только два варианта — либо мы резко увеличиваем оборонный бюджет,[SEP]либо государство становится уязвимым перед внешними угрозами.
equivocation	Я уверен, что важно держать форму. Хорошая форма помогает быть энергичным, продуктивным и уверенным в себе. Форма задаёт структуру, как грамматическая форма определяет правильность речи. Если я соблюдаю формы в языке, значит, моя физическая форма тоже будет идеальной. Поэтому достаточно говорить грамотно, чтобы оставаться в отличной физической форме.	Форма задаёт структуру, как грамматическая форма определяет правильность речи. Если я соблюдаю формы в языке, значит, моя физическая форма тоже будет идеальной.
ad hominem	— Следует усилить меры против коррупции. — Ты сам неоднократно действовал в личных интересах и искал выгоду в обход правил, следовательно твои аргументы о борьбе с коррупцией неискренни. Это очевидное противоречие.	Ты сам неоднократно действовал в личных интересах и искал выгоду в обход правил, следовательно твои аргументы о борьбе с коррупцией неискренни
false causality	После того как компания изменила логотип на более современный, продажи в следующем квартале выросли на 20%. Маркетологи активно обсуждают это изменение. Так как рост продаж последовал сразу за обновлением логотипа, значит именно редизайн стал ключевой причиной увеличения выручки. Теперь планируют чаще менять визуальный стиль.	Так как рост продаж последовал сразу за обновлением логотипа, значит именно редизайн стал ключевой причиной увеличения выручки
false causality	В последние годы в городе активно открываются кофейни, и одновременно растёт число фрилансеров. Люди всё чаще работают вне офисов. Поскольку рост числа фрилансеров произошёл вместе с увеличением количества кофеен, можно сделать вывод, что именно кофейни способствуют переходу людей на свободную занятость. Это новая экономическая модель.	Поскольку рост числа фрилансеров произошёл вместе с увеличением количества кофеен, можно сделать вывод, что именно кофейни способствуют переходу людей на свободную занятость
fallacy of relevance	— В отчёте экологов говорится, что уровень пластика в реках увеличился на 50% за последние 10 лет, что угрожает биоразнообразию и качеству воды. — Разве можно сейчас обсуждать пластиковое загрязнение, когда экономика переживает спад и малый бизнес закрывается тысячами предприятий ежегодно? Люди теряют работу. Сначала нужно поддержать предпринимателей и экономику, а потом уже заниматься экологическими инициативами. Это вопрос приоритетов.	Разве можно сейчас обсуждать пластиковое загрязнение, когда экономика переживает спад и малый бизнес закрывается тысячами предприятий ежегодно[SEP]Сначала нужно поддержать предпринимателей и экономику, а потом уже заниматься экологическими инициативами
fallacy of credibility	Этот блогер точно разбирается в международной политике и его прогнозы стоит учитывать. Его анализ верен, потому что он популярный инфлюенсер с миллионами подписчиков, и его часто приглашают на интервью. Если человек обладает широкой аудиторией и признанием, значит его мнение заслуживает доверия. Он уверенно комментирует мировые события и делает смелые выводы, которые находят отклик у зрителей. Когда так много людей следят за его мнением, это говорит о его авторитете. Не обязательно проверять его источники или сравнивать с академическими исследованиями, ведь его популярность уже подтверждает значимость его взглядов.	Его анализ верен, потому что он популярный инфлюенсер с миллионами подписчиков[SEP]Если человек обладает широкой аудиторией и признанием, значит его мнение заслуживает доверия
circular reasoning	В экономическом анализе рассматривают устойчивость рынка. Рынок стабилен, поскольку он демонстрирует предсказуемое поведение. Это важно для инвесторов. А предсказуемость поведения объясняется тем, что рынок стабилен. Поэтому его считают безопасным.	Рынок стабилен, поскольку он демонстрирует предсказуемое поведение[SEP]А предсказуемость поведения объясняется тем, что рынок стабилен
faulty generalization	Я сходил на лекцию приглашённого спикера. Один спикер говорил скучно — значит, все такие мероприятия бесполезны. Больше не хочется тратить время.	Один спикер говорил скучно — значит, все такие мероприятия бесполезны
false causality	В последние годы увеличилось количество подкастов, и одновременно вырос интерес к самообразованию. Люди чаще изучают новые темы. Поскольку оба процесса происходят параллельно, значит именно подкасты вызывают рост интереса к обучению.	Поскольку оба процесса происходят параллельно, значит именно подкасты вызывают рост интереса к обучению
false causality	-- В этом году мы внедрили в школе систему электронных дневников, и успеваемость по математике выросла на 12%. Но я считаю, что это связано с тем, что учителя стали активнее использовать интерактивные задания, а не с самими дневниками.  -- А я вижу чёткую закономерность: с тех пор как дети начали каждый день заходить в электронный дневник и видеть свои оценки, они стали больше учиться. Значит, электронный дневник напрямую повышает успеваемость. Раньше без него оценки были хуже, а теперь лучше — и это не случайность.	с тех пор как дети начали каждый день заходить в электронный дневник и видеть свои оценки, они стали больше учиться. Значит, электронный дневник напрямую повышает успеваемость
false dilemma	В разговоре о транспорте утверждают: либо мы полностью пересаживаем всех на общественный транспорт, чтобы снизить нагрузку на дороги. Личные автомобили рассматриваются как проблема. Экологические аргументы усиливают позицию. либо города окончательно встанут в пробках, и ситуация станет неуправляемой. Такой подход игнорирует комбинированные решения.	либо мы полностью пересаживаем всех на общественный транспорт,[SEP]либо города окончательно встанут в пробках,
false dilemma	Третьего не дано: либо мы увеличиваем оборонный бюджет. Это укрепляет безопасность и модернизирует армию, но требует перераспределения средств из других сфер. Социальные программы могут оказаться недофинансированными. либо мы сокращаем расходы и остаёмся уязвимыми. В таком случае снижается уровень защиты и готовности к внешним угрозам. Решение необходимо принимать в условиях ограниченных ресурсов.	Третьего не дано: либо мы увеличиваем оборонный бюджет[SEP]либо мы сокращаем расходы и остаёмся уязвимыми
faulty generalization	На тренировке новичок быстро устал и ушёл раньше. Один человек не выдержал нагрузку — значит, эта программа не подходит никому. Тренер удивился такому выводу.	Один человек не выдержал нагрузку — значит, эта программа не подходит никому
ad populum	— Стоит ли внедрять эту образовательную реформу? — Её поддерживает подавляющее большинство избирателей следовательно, она правильная. Политика должна следовать общественному мнению.	Её поддерживает подавляющее большинство избирателей следовательно, она правильная
ad populum	— Стоит ли внедрять эту терапию в клиническую практику? — Большинство пациентов предпочитает именно этот метод, значит, он наиболее эффективен. Люди же не выбирают то, что им не помогает.	Большинство пациентов предпочитает именно этот метод, значит, он наиболее эффективен
ad hominem	В разговоре о корпоративной этике предложили ужесточить кодекс поведения. Инициатор — человек интриган и склонен к манипуляциям, значит его аргументы о честности и прозрачности не имеют веса. Давайте двигаться дальше.	Инициатор — человек интриган и склонен к манипуляциям, значит его аргументы о честности и прозрачности не имеют веса
false causality	Я обратил внимание, что каждый раз, когда перед встречей пью зелёный чай, переговоры проходят успешно. Это происходило уже много раз. Если успех совпадает с употреблением чая, значит именно он влияет на исход переговоров. Поэтому я сделал его обязательной частью подготовки.	Если успех совпадает с употреблением чая, значит именно он влияет на исход переговоров
fallacy of relevance	— В университетах сокращается финансирование научных исследований, что приводит к оттоку молодых учёных за границу. — Но ведь у нас активно развивается индустрия развлечений: открываются новые кинотеатры, фестивали, концерты. Это делает жизнь ярче и привлекает людей. Зачем обсуждать науку, когда культурная жизнь становится такой насыщенной?	Но ведь у нас активно развивается индустрия развлечений: открываются новые кинотеатры, фестивали, концерты[SEP]Зачем обсуждать науку, когда культурная жизнь становится такой насыщенной
false dilemma	В вопросе регулирования интернета часто звучит тревожная риторика. Другого пути просто нет: либо мы вводим жёсткую цензуру, чтобы защитить общество от вредной информации. Распространение фейков и экстремистского контента вызывает опасения. либо интернет окончательно станет источником угроз и разрушит общественные институты. В такой логике игнорируются более точечные и сбалансированные меры.	Другого пути просто нет: либо мы вводим жёсткую цензуру,[SEP]либо интернет окончательно станет источником угроз и разрушит общественные институты.
ad populum	Я предложил нестандартный маркетинговый подход, но услышал в ответ: такие стратегии почти не применяются на рынке, значит, они не работают. Дискуссия на этом закончилась.	такие стратегии почти не применяются на рынке, значит, они не работают
ad populum	На лекции по философии студент заметил: Эту концепцию почти никто не принимает сегодня, значит, она ложна. Преподаватель не стал спорить.	Эту концепцию почти никто не принимает сегодня, значит, она ложна
ad populum	— Стоит ли публиковать препринты без рецензирования? — Ведущие лаборатории массово так делают, и это стало доминирующей практикой, значит, это научно корректно. Давай не будем усложнять.	Ведущие лаборатории массово так делают, и это стало доминирующей практикой, значит, это научно корректно
intentional	— Я считаю, что нужно ограничить рекламу фастфуда рядом со школами, потому что это влияет на здоровье детей. — Вы выступаете за ограничения рекламы не из заботы о детях, а потому что хотите продвинуть интересы своих знакомых в индустрии здорового питания и на самом деле пытаетесь вытеснить конкурентов под видом социальной ответственности. Ваши доводы звучат благородно, но слишком совпадают с интересами определённых компаний. Вы говорите о здоровье, но игнорируете свободу выбора. Если следовать вашей логике, можно запретить всё подряд. Это не защита детей — это лоббирование бизнеса под прикрытием морали. И чем активнее вы это продвигаете, тем очевиднее ваши настоящие мотивы.	Вы выступаете за ограничения рекламы не из заботы о детях, а потому что хотите продвинуть интересы своих знакомых в индустрии здорового питания[SEP]на самом деле пытаетесь вытеснить конкурентов под видом социальной ответственности
ad populum	В корпоративной среде обсуждали переход на удалённую работу. Большинство крупных компаний уже вернуло сотрудников в офис и придерживается традиционной модели поэтому  следовательно, офисный формат объективно более продуктивен. Нам не стоит идти против этой тенденции.	Большинство крупных компаний уже вернуло сотрудников в офис и придерживается традиционной модели поэтому  следовательно, офисный формат объективно более продуктивен
false dilemma	Вопрос регулирования интернета становится всё более острым. Единственный выход — это ввести строгую государственную цензуру онлайн-контента, чтобы защитить пользователей от опасной информации. Сейчас в сети распространяется множество фейков, экстремистских материалов и вредных идей, которые могут влиять на общество. Платформы не справляются с модерацией, и ситуация выходит из-под контроля. иначе интернет превратится в полностью неконтролируемое пространство хаоса, где невозможно обеспечить безопасность. В таких условиях мягкие меры или саморегуляция выглядят недостаточными и неэффективными.	Единственный выход — это ввести строгую государственную цензуру онлайн-контента[SEP]иначе интернет превратится в полностью неконтролируемое пространство хаоса
equivocation	Я стараюсь поддерживать порядок в доме и в жизни. Порядок важен: он помогает не терять вещи, быстрее находить решения и чувствовать контроль над ситуацией. Когда вокруг порядок, и в голове становится яснее. Порядок означает, что всё находится на своих местах и подчиняется правилам. Значит, если я навёл порядок в комнате, то и в жизни автоматически устанавливается правильный порядок, и проблемы сами выстраиваются и решаются. Поэтому иногда достаточно просто убрать стол, чтобы наладить судьбу.	Порядок означает, что всё находится на своих местах и подчиняется правилам. Значит, если я навёл порядок в комнате, то и в жизни автоматически устанавливается правильный порядок, и проблемы сами выстраиваются и решаются.
circular reasoning	В научном сообществе обсуждают достоверность новой теории происхождения сознания. Эта теория является достоверной, поскольку её выводы обладают научной обоснованностью, а научная обоснованность этих выводов объясняется тем, что теория достоверна. Поэтому многие исследователи склонны принимать её без дополнительных проверок.	Эта теория является достоверной, поскольку её выводы обладают научной обоснованностью, а научная обоснованность этих выводов объясняется тем, что теория достоверна
fallacy of relevance	— Вопрос о защите персональных данных становится всё более актуальным: утечки затрагивают миллионы пользователей ежегодно. — Но ведь в нашем городе активно развивается велосипедная инфраструктура и строятся новые дорожки? Это улучшает экологию. Зачем обсуждать цифровую безопасность, когда можно говорить о здоровом образе жизни и транспорте будущего?	Но ведь в нашем городе активно развивается велосипедная инфраструктура и строятся новые дорожки[SEP]Зачем обсуждать цифровую безопасность, когда можно говорить о здоровом образе жизни и транспорте будущего
ad populum	— Стоит ли внедрять open-source в госсекторе? — Большинство ведомств его избегает из этого следует, подход небезопасен. Лучше держаться проприетарных решений.	Большинство ведомств его избегает из этого следует, подход небезопасен
circular reasoning	На конференции по ИИ обсуждали качество модели. Модель является точной, потому что её прогнозы совпадают с реальностью. А совпадение с реальностью объясняется тем, что модель является точной. Поэтому её рекомендовали к внедрению.	Модель является точной, потому что её прогнозы совпадают с реальностью. А совпадение с реальностью объясняется тем, что модель является точной
false causality	Чем больше времени люди проводят в социальных сетях, тем чаще они жалуются на усталость, значит именно соцсети вызывают хроническую усталость. Это видно по опросам пользователей.	Чем больше времени люди проводят в социальных сетях, тем чаще они жалуются на усталость, значит именно соцсети вызывают хроническую усталость
circular reasoning	В научной дискуссии обсуждают новую теорию сознания. Теория является состоятельной, так как она логически непротиворечива. Это делает её привлекательной для исследователей. А её непротиворечивость обусловлена тем, что теория состоятельна. Поэтому её принимают как рабочую гипотезу.	Теория является состоятельной, так как она логически непротиворечива[SEP]А её непротиворечивость обусловлена тем, что теория состоятельна
appeal to emotion	Представьте ребёнка, которого похитили навсегда из-за того, что родители не установили приложение для отслеживания его местоположения каждые 30 секунд. Представьте мать, которая до конца жизни будет слышать в голове смех своего сына, а увидит только пустую кроватку. Каждый день пропадают десятки детей — и всё потому, что мы цепляемся за абстрактное «право на приватность»! Если вы любите своих детей, вы обязаны поддержать закон об обязательной геолокации для всех несовершеннолетних. Отказ — это не принципиальность, это преступная халатность. Ваш ребёнок может стать следующим — неужели вы готовы на это ради «свободы»?	Представьте ребёнка, которого похитили[SEP]из-за того, что родители не установили приложение для отслеживания[SEP]Если вы любите своих детей, вы обязаны поддержать закон
false causality	Каждый раз, когда выходит новый сезон сериала, я начинаю чаще готовить дома. Это уже стало привычкой. Поскольку эти события происходят одновременно, значит именно выход сериала мотивирует меня готовить. Без него, похоже, этого бы не происходило.	Поскольку эти события происходят одновременно, значит именно выход сериала мотивирует меня готовить
fallacy of extension	-- Наша тюремная система переполнена, а рецидив остаётся высоким. Я предлагаю смягчить уголовные наказания за ненасильственные преступления и сосредоточиться на реабилитации, чтобы люди могли вернуться к нормальной жизни и перестать нарушать закон. Такой подход уже работает в нескольких европейских странах.  -- Значит, вы хотите, чтобы преступники безнаказанно совершали сколько угодно злодеяний, разрушая общество изнутри? Вы предлагаете выпустить на свободу всех, кто украл, обманул или нанёс вред, и сделать вид, что ничего не случилось? Это же полная анархия!	предлагаю смягчить уголовные наказания[SEP]Значит, вы хотите, чтобы преступники безнаказанно совершали сколько угодно злодеяний
false dilemma	В обсуждении энергетической стратегии звучит жёсткая позиция: придётся выбирать: либо мы полностью переходим на возобновляемые источники энергии, несмотря на текущие ограничения инфраструктуры и стоимости технологий. При этом игнорируется возможность комбинирования разных источников энергии и постепенного перехода. Важно учитывать стабильность энергосистемы и потребности промышленности. либо мы продолжаем зависеть от ископаемого топлива и неизбежно разрушаем экологию. Такой подход подталкивает к радикальным решениям без учёта промежуточных шагов и адаптивных стратегий.	придётся выбирать: либо мы полностью переходим на возобновляемые источники энергии,[SEP]либо мы продолжаем зависеть от ископаемого топлива и неизбежно разрушаем экологию.
false causality	В этом году в университете обновили дизайн сайта и сделали его более современным, а также увеличилось число поданных заявок от абитуриентов. Новый интерфейс стал более удобным и привлекательным. Так как рост числа заявок произошёл сразу после обновления сайта, значит именно редизайн стал причиной увеличения интереса со стороны поступающих. Теперь администрация считает, что внешний вид сайта — ключевой фактор набора студентов.	Так как рост числа заявок произошёл сразу после обновления сайта, значит именно редизайн стал причиной увеличения интереса со стороны поступающих
false dilemma	В вопросе вакцинации формулируется жёсткая позиция. Либо мы делаем вакцинацию обязательной для всех, чтобы достичь коллективного иммунитета и остановить распространение заболеваний. Это подаётся как единственный способ защитить систему здравоохранения. либо эпидемии будут повторяться снова и снова, перегружая больницы. В такой логике индивидуальный выбор не рассматривается как значимый фактор.	Либо мы делаем вакцинацию обязательной для всех,[SEP]либо эпидемии будут повторяться снова и снова,
intentional	Во время обсуждения безопасности один человек спрашивает: «Вы перестанете критиковать эту систему или вам просто нравится подрывать доверие к институтам и создавать панику среди людей?». Вопрос сформулирован так, что любое несогласие выглядит как вредительство. Вместо ответа на аргументы собеседник вынужден оправдываться, что у него нет злых намерений.	Вы перестанете критиковать эту систему или вам просто нравится подрывать доверие к институтам и создавать панику среди людей?
ad hominem	В дебатах о криптовалютах один участник привёл экономические расчёты. Его оппонент сказал: Он уже участвовал в сомнительных финансовых схемах, следовательно его нынешние аргументы о криптовалютах не заслуживают доверия. Не стоит опираться на такие источники.	Он уже участвовал в сомнительных финансовых схемах, следовательно его нынешние аргументы о криптовалютах не заслуживают доверия
appeal to emotion	В парламенте обсуждали цензуру. Один депутат заявил: общество тонет в потоке тревожной информации. Неужели вы хотите, чтобы люди жили в постоянной панике? Это разрушает психику. Значит, государство должно решать, что можно публиковать.	Неужели вы хотите, чтобы люди жили в постоянной панике?[SEP]Значит, государство должно решать, что можно публиковать
circular reasoning	В научной дискуссии обсуждается обоснованность гипотезы. Гипотеза обоснована, так как подтверждается теорией, а теория считается подтверждённой, поскольку поддерживает эту обоснованную гипотезу. После этого идут ссылки на литературу.	Гипотеза обоснована, так как подтверждается теорией, а теория считается подтверждённой, поскольку поддерживает эту обоснованную гипотезу
fallacy of extension	— Я считаю, что врачам важно объяснять пациентам альтернативные методы лечения, если они научно обоснованы и могут дополнять основную терапию. Это помогает людям чувствовать контроль над своим здоровьем. — Значит, вы хотите заменить традиционную медицину народными средствами и лечить всё травами вместо лекарств? Вы предлагаете отказаться от науки и вернуть людей в эпоху, когда болезни лечили заговорами? Это опасно и безответственно!	врачам важно объяснять пациентам альтернативные методы лечения, если они научно обоснованы[SEP]Значит, вы хотите заменить традиционную медицину народными средствами и лечить всё травами вместо лекарств
ad hominem	— Сексуальное образование в школах должно включать не только анатомию, но и вопросы согласия, уважения границ и эмоциональной зрелости в отношениях. Ранние разговоры о согласии снижают риски насилия и помогают подросткам строить здоровые отношения. Исследования показывают: страны с комплексным сексуальным образованием имеют меньше случаев подросткового насилия. — Он просто старый девственник, завидующий чужой сексуальной жизни, поэтому его мнение неважно. Сидит в четырёх стенах со своими книжками, а толку от него ноль — сам ни с кем не строил отношений, а теперь лезет учить других, как жить. Кто вообще его слушает? Настоящие эксперты — это люди с жизненным опытом, а не те, кто боится даже заговорить с противоположным полом.	Он просто старый девственник, завидующий чужой сексуальной жизни, поэтому его мнение неважно
fallacy of extension	— Я считаю, что в компаниях стоит внедрять гибкий график работы там, где это возможно, для повышения продуктивности. Это не отменяет дисциплину, а даёт сотрудникам больше баланса. — То есть вы хотите отменить рабочее время вообще и позволить людям работать когда угодно или не работать вовсе? Прекрасно! Тогда давайте закроем офисы и забудем про ответственность. По вашей логике, работа — это хаос!	в компаниях стоит внедрять гибкий график работы там, где это возможно, для повышения продуктивности[SEP]вы хотите отменить рабочее время вообще и позволить людям работать когда угодно или не работать вовсе
fallacy of extension	— Я думаю, что в обществе важно говорить о психическом здоровье и снижать стигму вокруг терапии. Это помогает людям обращаться за помощью. — Значит, вы хотите отправить всех людей к психотерапевтам и объявить нормальную жизнь болезнью? Вы предлагаете лечить каждого?	в обществе важно говорить о психическом здоровье и снижать стигму вокруг терапии[SEP]вы хотите отправить всех людей к психотерапевтам и объявить нормальную жизнь болезнью
ad hominem	На встрече жильцов обсуждали установку камер видеонаблюдения. Один из соседей выступил против. Другой сказал: Он постоянно конфликтует с соседями и ведёт себя агрессивно, поэтому его аргументы о приватности не стоит принимать всерьёз. Очевидно, у него свои причины.	Он постоянно конфликтует с соседями и ведёт себя агрессивно, поэтому его аргументы о приватности не стоит принимать всерьёз
equivocation	Я считаю, что важно не мешать другим работать: не отвлекать, не создавать лишнего шума. Это помогает всем быть продуктивнее. Не мешать — значит не создавать препятствий, а мешать — это ещё и перемешивать, значит, если я перестану что-либо перемешивать, я автоматически перестану мешать людям. Поэтому я избегаю любых действий с перемешиванием, чтобы не нарушать рабочий процесс.	Не мешать — значит не создавать препятствий, а мешать — это ещё и перемешивать, значит, если я перестану что-либо перемешивать, я автоматически перестану мешать людям.
ad hominem	"На совещании по финансовой грамотности один участник резко возразил: ""Не слушайте его о вреде займов — он транжира и должник, у него куча долговых обязательств перед родными, знакомыми и кредитными компаниями. Он сам живёт в долг, берёт деньги на кофе и новые кроссовки, а теперь поучает других жить по средствам? Это лицемерие! Как можно всерьёз воспринимать человека, который не может контролировать свои расходы, но при этом осуждает чужие решения?"""	Не слушайте его[SEP]он транжира и должник[SEP]Это лицемерие
